"gauge_code","nome","estado","lat","long","time_step","network","n_years_zip"
"410850201A","General Carneiro","PR",-26.428,-51.317,10,"CEMADEN",2
"410930201A","Guaraniaçu","PR",-25.1,-52.866,10,"CEMADEN",10
"410940104A","Guarapuava","PR",-25.40131,-51.49242,10,"CEMADEN",7
"410940105A","Guarapuava","PR",-25.35533,-51.43377,10,"CEMADEN",5
"411070601A","Irati","PR",-25.47186,-50.65887,10,"CEMADEN",8
"411125801A","Itaperuçu","PR",-25.219,-49.351,10,"CEMADEN",4
"411125802A","Itaperuçu","PR",-25.213,-49.335,10,"CEMADEN",1
"411155501A","Ivatãò","PR",-23.406,-53.372,10,"CEMADEN",3
"411190201A","Jaguapitã","PR",-23.112311,-51.539173,10,"CEMADEN",7
"411200901A","Jaguariaíva","PR",-24.278,-49.731,10,"CEMADEN",9
"411200902A","Jaguariaíva","PR",-24.248,-49.706,10,"CEMADEN",1
"411200903A","Jaguariaíva","PR",-24.26,-49.716,10,"CEMADEN",8
"411345201A","Lindoeste","PR",-25.2686,-53.5725,10,"CEMADEN",2
"411620801A","Morretes","PR",-25.437,-48.877,10,"CEMADEN",4
"411620802A","Morretes","PR",-25.478,-48.834,10,"CEMADEN",3
"411620803A","Morretes","PR",-25.49,-48.855,10,"CEMADEN",5
"411705701A","Nova Laranjeiras","PR",-25.30928,-52.53703,10,"CEMADEN",9
"41180001","Itabirito","MG",-20.3011,-43.7981,15,"Telemetria",2
"411820401A","Paranaguá","PR",-25.542,-48.547,10,"CEMADEN",4
"411820402A","Paranaguá","PR",-25.523,-48.509,10,"CEMADEN",4
"411820403A","Paranaguá","PR",-25.517,-48.543,10,"CEMADEN",6
"411850101A","Pato Branco","PR",-26.234,-52.713,10,"CEMADEN",6
"411850102A","Pato Branco","PR",-26.267,-52.683,10,"CEMADEN",6
"411850103A","Pato Branco","PR",-26.198,-52.692,10,"CEMADEN",4
"411850104A","Pato Branco","PR",-26.228,-52.673,10,"CEMADEN",6
"411915201A","Pinhais","PR",-25.393646,-49.190053,10,"CEMADEN",6
"411915202A","Pinhais","PR",-25.39969,-49.3997,10,"CEMADEN",6
"411915203A","Pinhais","PR",-25.399929,-49.192935,10,"CEMADEN",6
"411915205A","Pinhais","PR",-25.430999999999997,-49.176,10,"CEMADEN",3
"411915206A","Pinhais","PR",-25.441959,-49.164353,10,"CEMADEN",6
"411915207A","Pinhais","PR",-25.461939,-49.186839,10,"CEMADEN",5
"41192900","Nova Lima","MG",-20.1656,-43.8928,60,"Telemetria",7
"41193000","Nova Lima","MG",-20.1247,-43.865,60,"Telemetria",4
"41195050","Rio Acima","MG",-20.0919,-43.7919,15,"Telemetria",3
"411950901A","Piraquara","PR",-25.46,-49.147,10,"CEMADEN",6
"411950902A","Piraquara","PR",-25.472,-49.058,10,"CEMADEN",4
"411950903A","Piraquara","PR",-25.45,-49.101,10,"CEMADEN",8
"41200430","Raposos","MG",-19.9631,-43.8067,15,"Telemetria",1
"412060601A","Prudentópolis","PR",-25.21334,-50.97847,10,"CEMADEN",10
"412100001A","Querência do Norte","PR",-23.085982,-53.482169,10,"CEMADEN",7
"41210001","Caeté","MG",-19.9028,-43.6664,15,"Telemetria",1
"412220601A","Rio Branco do Sul","PR",-25.167,-49.309,10,"CEMADEN",8
"412220602A","Rio Branco do Sul","PR",-25.193,-49.313,10,"CEMADEN",5
"412220603A","Rio Branco do Sul","PR",-25.205,-49.324,10,"CEMADEN",5
"412230501A","Rio Negro","PR",-26.085,-49.781,10,"CEMADEN",5
"412230502A","Rio Negro","PR",-26.089000000000002,-49.8,10,"CEMADEN",3
"412230503A","Rio Negro","PR",-26.118,-49.776,10,"CEMADEN",7
"412550602A","São José dos Pinhais","PR",-25.548,-49.156,10,"CEMADEN",10
"412550603A","São José dos Pinhais","PR",-25.606,-49.169,10,"CEMADEN",4
"412550604A","São Josãò dos Pinhais","PR",-25.55,-49.196,10,"CEMADEN",7
"412550605A","São Josãò dos Pinhais","PR",-25.484,-49.148,10,"CEMADEN",1
"412550606A","São José dos Pinhais","PR",-25.537,-49.091,10,"CEMADEN",5
"412550607A","São Josãò dos Pinhais","PR",-25.503,-49.18,10,"CEMADEN",4
"412550608A","São Josãò dos Pinhais","PR",-25.534000000000002,-49.206,10,"CEMADEN",2
"412560501A","São Mateus do Sul","PR",-25.86249,-50.371590000000005,10,"CEMADEN",2
"412560502A","São Mateus do Sul","PR",-25.88059,-50.41684,10,"CEMADEN",6
"412570401A","São Miguel do Iguaçu","PR",-25.373,-54.27,10,"CEMADEN",4
"412570402A","São Miguel do Iguaçu","PR",-25.344,-54.222,10,"CEMADEN",10
"412570403A","São Miguel do Iguaçu","PR",-25.349,-54.245,10,"CEMADEN",6
"412570403H","São Miguel do Iguaçu","PR",-25.3461,-54.2505,10,"CEMADEN",1
"412627201A","Saudade do Iguaçu","PR",-25.69136,-52.61733,10,"CEMADEN",2
"412790801A","Tuneiras do Oeste","PR",-23.872,-52.877,10,"CEMADEN",9
"412810401A","Umuarama","PR",-23.769,-53.321,10,"CEMADEN",4
"412820301A","União da Vitória","PR",-26.232,-51.069,10,"CEMADEN",5
"412820302A","União da Vitória","PR",-26.251,-51.1,10,"CEMADEN",8
"41650002","Presidente Juscelino","MG",-18.6728,-44.1939,15,"Telemetria",1
"41711000","Santana do Riacho","MG",-19.2642,-43.6058,60,"Telemetria",2
"41718000","Conceição do Mato Dentro","MG",-18.6597,-43.8244,60,"Telemetria",3
"41719080","Gouvéia","MG",-18.6381,-43.9647,60,"Telemetria",1
"41780002","Presidente Juscelino","MG",-18.645,-44.0506,15,"Telemetria",2
"41781950","Monjolos","MG",-18.3489,-44.0283,30,"Telemetria",1
"41818000","Santo Hipólito","MG",-18.3061,-44.2258,15,"Telemetria",1
"41940001","Corinto","MG",-18.1908,-44.5556,15,"Telemetria",4
"41955000","Lassance","MG",-17.9136,-44.5694,15,"Telemetria",6
"41972000","Lassance","MG",-17.7497,-44.5,60,"Telemetria",4
"41990000","Várzea da Palma","MG",-17.5961,-44.7133,15,"Telemetria",3
"420010102A","Abelardo Luz","SC",-26.565,-52.326,10,"CEMADEN",2
"420010103A","Abelardo Luz","SC",-26.6605,-52.144940000000005,10,"CEMADEN",2
"420050701A","Águas de Chapecó","SC",-27.07756,-52.9848,10,"CEMADEN",3
"420060601A","Águas Mornas","SC",-27.70011,-48.81745,10,"CEMADEN",4
"420070503A","Alfredo Wagner","SC",-27.701,-49.333999999999996,10,"CEMADEN",1
"420090301A","Angelina","SC",-27.5826,-48.9822,10,"CEMADEN",6
"420110901A","Anitápolis","SC",-27.90547,-49.13093,10,"CEMADEN",1
"420120802A","Antônio Carlos","SC",-27.5028,-48.78,10,"CEMADEN",7
"420120813H","Antãänio Carlos","SC",-27.5129,-48.7587,10,"CEMADEN",1
"420130701A","Araquari","SC",-26.51683,-48.71378,10,"CEMADEN",5
"420130702A","Araquari","SC",-26.41607,-48.75515,10,"CEMADEN",3
"420130703A","Araquari","SC",-26.39942,-48.79885,10,"CEMADEN",5
"420130704A","Araquari","SC",-26.37228,-48.72337,10,"CEMADEN",9
"420140601A","Araranguá","SC",-28.93715,-49.48683,10,"CEMADEN",7
"420140602A","Araranguá","SC",-28.9247,-49.47978,10,"CEMADEN",3
"420150501A","Armazém","SC",-28.26208,-49.01585,10,"CEMADEN",8
"420180202A","Atalanta","SC",-27.42093,-49.78439,10,"CEMADEN",10
"420200801A","Balneário Camboriú","SC",-26.986,-48.643,10,"CEMADEN",4
"420200802A","Balneário Camboriú","SC",-27.007,-48.596,10,"CEMADEN",3
"420207301A","Balneário Gaivota","SC",-29.13328,-49.60605,10,"CEMADEN",7
"420210701A","Barra Velha","SC",-26.642,-48.698,10,"CEMADEN",1
"420220602A","Benedito Novo","SC",-26.781999999999996,-49.365,10,"CEMADEN",1
"420220604A","Benedito Novo","SC",-26.781853,-49.364889,10,"CEMADEN",4
"420230501A","Biguaçu","SC",-27.5421,-48.65434,10,"CEMADEN",8
"420240401A","Blumenau","SC",-26.905,-49.034,10,"CEMADEN",4
"420240401G","Blumenau","SC",-26.846076,-49.045589,10,"CEMADEN",3
"420240402G","Blumenau","SC",-26.851792,-49.047081,10,"CEMADEN",2
"420240403G","Blumenau","SC",-26.872147,-49.083515999999996,10,"CEMADEN",1
"420240404A","Blumenau","SC",-26.951,-49.133,10,"CEMADEN",4
"420240404G","Blumenau","SC",-26.890746,-49.054907,10,"CEMADEN",4
"420240405A","Blumenau","SC",-26.857,-49.153999999999996,10,"CEMADEN",2
"420240406A","Blumenau","SC",-26.891,-49.055,10,"CEMADEN",4
"420240406G","Blumenau","SC",-26.918433,-49.049418,10,"CEMADEN",2
"420240407A","Blumenau","SC",-26.883000000000003,-49.14,10,"CEMADEN",4
"420240407G","Blumenau","SC",-26.966863,-49.06047,10,"CEMADEN",5
"420240408G","Blumenau","SC",-26.958264,-49.075746,10,"CEMADEN",5
"420240409A","Blumenau","SC",-26.904,-49.103,10,"CEMADEN",4
"420240409G","Blumenau","SC",-26.95126,-49.080397,10,"CEMADEN",4
"420240410A","Blumenau","SC",-26.877,-49.066,10,"CEMADEN",2
"420240410G","Blumenau","SC",-26.953951,-49.087109,10,"CEMADEN",1
"420240411G","Blumenau","SC",-26.953875,-49.127871,10,"CEMADEN",4
"420240412A","Blumenau","SC",-26.901999999999997,-49.048,10,"CEMADEN",3
"420240412G","Blumenau","SC",-26.943553,-49.130207,10,"CEMADEN",4
"420240413A","Blumenau","SC",-26.767,-49.08,10,"CEMADEN",2
"420240413G","Blumenau","SC",-26.905402,-49.101902,10,"CEMADEN",5
"420240415A","Blumenau","SC",-26.938,-49.057,10,"CEMADEN",5
"420240416A","Blumenau","SC",-26.833000000000002,-49.108000000000004,10,"CEMADEN",1
"420240418G","Blumenau","SC",-26.946475,-49.133401,10,"CEMADEN",3
"420240419A","Blumenau","SC",-26.965,-49.06,10,"CEMADEN",1
"420240420A","Blumenau","SC",-26.936999999999998,-49.15,10,"CEMADEN",1
"420240421A","Blumenau","SC",-27,-49.068000000000005,10,"CEMADEN",1
"420240422A","Blumenau","SC",-26.999000000000002,-49.1,10,"CEMADEN",1
"420240423A","Blumenau","SC",-26.913,-49.069,10,"CEMADEN",6
"420243801A","Bocaina do Sul","SC",-27.74404,-49.94548,10,"CEMADEN",3
"420245301A","Bombinhas","SC",-27.14472,-48.51068,10,"CEMADEN",4
"420270101A","Botuverá","SC",-27.197,-49.073,10,"CEMADEN",1
"420270102A","Botuverá","SC",-27.203,-49.029,10,"CEMADEN",2
"420270103A","Botuverá","SC",-27.2034,-49.15148,10,"CEMADEN",5
"420280001A","Braço do Norte","SC",-28.27112,-49.1612,10,"CEMADEN",6
"420290901H","Brusque","SC",-27.08255,-48.90837,10,"CEMADEN",1
"420290902A","Brusque","SC",-27.143,-48.907,10,"CEMADEN",3
"420290903A","Brusque","SC",-27.134,-48.886,10,"CEMADEN",2
"420290906A","Brusque","SC",-27.074,-48.905,10,"CEMADEN",2
"420290907A","Brusque","SC",-27.06,-48.907,10,"CEMADEN",4
"420290908A","Brusque","SC",-27.098,-48.925,10,"CEMADEN",2
"420290910A","Brusque","SC",-27.131,-48.939,10,"CEMADEN",4
"420290911A","Brusque","SC",-27.146,-48.88399999999999,10,"CEMADEN",1
"420290912A","Brusque","SC",-27.12,-48.923,10,"CEMADEN",3
"420290913A","Brusque","SC",-27.07,-48.865,10,"CEMADEN",1
"420300601A","Caçador","SC",-26.77705,-51.00946,10,"CEMADEN",7
"420320402A","Camboriú","SC",-27.002,-48.665,10,"CEMADEN",2
"420320405A","Camboriú","SC",-27.031,-48.641,10,"CEMADEN",6
"420320417H","Camboriú","SC",-27.0184,-48.6524,10,"CEMADEN",1
"420350101A","Campo Erê","SC",-26.3985,-53.0854,10,"CEMADEN",6
"420370901A","Canelinha","SC",-27.26681,-48.76795,10,"CEMADEN",7
"420380802A","Canoinhas","SC",-26.17522,-50.39492,10,"CEMADEN",5
"420390701A","Capinzal","SC",-27.343,-51.614,10,"CEMADEN",4
"420419401A","Chapadão do Lageado","SC",-27.58463,-49.54288,10,"CEMADEN",6
"420420201A","Chapecó","SC",-27.11325,-52.61169,10,"CEMADEN",2
"420420202A","Chapecó","SC",-27.06972,-52.60851,10,"CEMADEN",7
"420430101A","Concórdia","SC",-27.2164,-52.0149,10,"CEMADEN",6
"420430102A","Concórdia","SC",-27.2235,-52.03517,10,"CEMADEN",7
"420430103A","Concórdia","SC",-27.23612,-52.02296,10,"CEMADEN",1
"420430104A","Concórdia","SC",-27.2261,-52.0004,10,"CEMADEN",2
"420450901A","Corupá","SC",-26.411,-49.235,10,"CEMADEN",3
"420450902H","Corupá","SC",-26.429000000000002,-49.2401,10,"CEMADEN",1
"420450903A","Corupá","SC",-26.43862,-49.22865,10,"CEMADEN",9
"420455802A","Correia Pinto","SC",-27.580594,-50.358817,10,"CEMADEN",7
"420460802A","Criciúma","SC",-28.67737,-49.32561,10,"CEMADEN",3
"420460803A","Criciúma","SC",-28.674979999999998,-49.41612,10,"CEMADEN",2
"420460803H","Criciúma","SC",-28.6807,-49.38,10,"CEMADEN",3
"420460804A","Criciúma","SC",-28.73562,-49.405029999999996,10,"CEMADEN",3
"420460805A","Criciúma","SC",-28.77301,-49.36763,10,"CEMADEN",3
"420480601A","Curitibanos","SC",-27.30408,-50.56729,10,"CEMADEN",8
"420500101A","Dionísio Cerqueira","SC",-26.26219,-53.63747,10,"CEMADEN",3
"420520901A","Erval Velho","SC",-27.278192,-51.440086,10,"CEMADEN",4
"420540702A","Florianópolis","SC",-27.599,-48.573,10,"CEMADEN",1
"420540703A","Florianópolis","SC",-27.706,-48.5,10,"CEMADEN",4
"420540705A","Florianópolis","SC",-27.754,-48.51,10,"CEMADEN",2
"420540707A","Florianópolis","SC",-27.432,-48.458,10,"CEMADEN",1
"420540708A","Florianópolis","SC",-27.491,-48.418,10,"CEMADEN",1
"420545601A","Forquilhinha","SC",-28.75365,-49.47339,10,"CEMADEN",3
"420550601A","Fraiburgo","SC",-27.03318,-50.93099,10,"CEMADEN",6
"420550602A","Fraiburgo","SC",-27.049,-50.934,10,"CEMADEN",6
"420560501A","Galvão","SC",-26.43919,-52.68857,10,"CEMADEN",5
"420560502A","Galvão","SC",-26.45139,-52.68987,10,"CEMADEN",3
"420570402A","Garopaba","SC",-28.102,-48.674,10,"CEMADEN",3
"420570403A","Garopaba","SC",-28.0529,-48.6479,10,"CEMADEN",6
"420580301A","Garuva","SC",-26.0324,-48.85023,10,"CEMADEN",3
"420580302A","Garuva","SC",-26.11388,-49.00358,10,"CEMADEN",4
"420590202A","Gaspar","SC",-27,-48.91,10,"CEMADEN",2
"420590206A","Gaspar","SC",-26.914,-48.908,10,"CEMADEN",3
"420590209A","Gaspar","SC",-26.953000000000003,-48.988,10,"CEMADEN",2
"420600901A","Governador Celso Ramos","SC",-27.36677,-48.56375,10,"CEMADEN",7
"420610801A","Grão Pará","SC",-28.1883,-49.2137,10,"CEMADEN",7
"420630601A","Guabiruba","SC",-27.08188,-48.98972,10,"CEMADEN",6
"420630602A","Guabiruba","SC",-27.12835,-49.02327,10,"CEMADEN",5
"420630603A","Guabiruba","SC",-27.0679,-48.96227,10,"CEMADEN",9
"420650401A","Guaramirim","SC",-26.475,-49.016,10,"CEMADEN",9
"420650402A","Guaramirim","SC",-26.5405,-49.0169,10,"CEMADEN",7
"420650403A","Guaramirim","SC",-26.47323,-48.95957,10,"CEMADEN",8
"420650404A","Guaramirim","SC",-26.46237,-48.91975,10,"CEMADEN",5
"420650405A","Guaramirim","SC",-26.5011,-48.9244,10,"CEMADEN",1
"420670202A","Herval D'oeste","SC",-27.172553,-51.497377,10,"CEMADEN",5
"420700701A","Içara","SC",-28.72264,-49.30026,10,"CEMADEN",5
"420710601A","Ilhota","SC",-26.904,-48.83,10,"CEMADEN",3
"420710603A","Ilhota","SC",-26.939,-48.845,10,"CEMADEN",4
"420710606A","Ilhota","SC",-26.852,-48.771,10,"CEMADEN",5
"420730401A","Imbituba","SC",-28.15302,-48.69196,10,"CEMADEN",3
"420730402A","Imbituba","SC",-28.23814,-48.66014,10,"CEMADEN",3
"420750202A","Indaial","SC",-26.88128,-49.23332,10,"CEMADEN",9
"420750203A","Indaial","SC",-26.87525,-49.19488,10,"CEMADEN",4
"420750204A","Indaial","SC",-26.89003,-49.19313,10,"CEMADEN",5
"420750205A","Indaial","SC",-26.9136,-49.2507,10,"CEMADEN",3
"420770001A","Ipumirim","SC",-27.0757,-52.13426,10,"CEMADEN",1
"420780901A","Irani","SC",-27.02329,-51.8937,10,"CEMADEN",4
"420790801A","Irineópolis","SC",-26.23987,-50.804159999999996,10,"CEMADEN",1
"420800501A","Itá","SC",-27.27476,-52.34034,10,"CEMADEN",9
"420810401A","Itaiópolis","SC",-26.3014,-49.9066,10,"CEMADEN",5
"420820302A","Itajaí","SC",-27.036,-48.856,10,"CEMADEN",2
"420820303A","Itajaí","SC",-26.956,-48.644,10,"CEMADEN",2
"420820304A","Itajaí","SC",-26.91,-48.653,10,"CEMADEN",7
"420820305A","Itajaí","SC",-26.927,-48.649,10,"CEMADEN",6
"420820306A","Itajaí","SC",-26.909000000000002,-48.677,10,"CEMADEN",5
"420820307A","Itajaí","SC",-27.031,-48.801,10,"CEMADEN",1
"420820308A","Itajaí","SC",-26.954,-48.708999999999996,10,"CEMADEN",2
"420820309A","Itajaí","SC",-26.925,-48.68600000000001,10,"CEMADEN",1
"420820311A","Itajaí","SC",-26.910999999999998,-48.718999999999994,10,"CEMADEN",1
"420820314A","Itajaí","SC",-26.871,-48.699,10,"CEMADEN",7
"420820315A","Itajaí","SC",-26.919,-48.668,10,"CEMADEN",2
"420820316A","Itajaí","SC",-26.894,-48.688,10,"CEMADEN",9
"420830201A","Itapema","SC",-27.133000000000003,-48.61,10,"CEMADEN",4
"420830203A","Itapema","SC",-27.116,-48.61600000000001,10,"CEMADEN",1
"420830205A","Itapema","SC",-27.06,-48.602,10,"CEMADEN",3
"420840101A","Itapiranga","SC",-27.17259,-53.71102,10,"CEMADEN",7
"420845001A","Itapoá","SC",-26.18108,-48.60197,10,"CEMADEN",5
"420850001A","Ituporanga","SC",-27.414,-49.605,10,"CEMADEN",2
"420850002A","Ituporanga","SC",-27.415,-49.599,10,"CEMADEN",2
"420850003A","Ituporanga","SC",-27.417,-49.583,10,"CEMADEN",1
"420850004A","Ituporanga","SC",-27.423,-49.606,10,"CEMADEN",1
"420850005A","Ituporanga","SC",-27.447,-49.501999999999995,10,"CEMADEN",1
"420870801A","Jacinto Machado","SC",-28.99982,-49.75406,10,"CEMADEN",4
"420890601A","Jaraguá do Sul","SC",-26.4799,-49.082,10,"CEMADEN",8
"420890602A","Jaraguá do Sul","SC",-26.5051,-49.0896,10,"CEMADEN",2
"420890603A","Jaraguá do Sul","SC",-26.4548,-49.1663,10,"CEMADEN",5
"420890604A","Jaraguá do Sul","SC",-26.42641,-49.07919,10,"CEMADEN",7
"420890605A","Jaraguá do Sul","SC",-26.51601,-49.12951,10,"CEMADEN",5
"420890606A","Jaraguá do Sul","SC",-26.48459,-49.04547,10,"CEMADEN",8
"420890607A","Jaraguá do Sul","SC",-26.47651,-49.10422,10,"CEMADEN",6
"420900301A","Joaçaba","SC",-27.18104,-51.51372,10,"CEMADEN",1
"420910206A","Joinville","SC",-26.301,-48.841,10,"CEMADEN",2
"420910208A","Joinville","SC",-26.3309,-48.875,10,"CEMADEN",7
"420915104A","José Boiteux","SC",-26.964653,-49.621818,10,"CEMADEN",7
"420930001A","Lages","SC",-27.807,-50.305,10,"CEMADEN",5
"420930002A","Lages","SC",-27.816,-50.327,10,"CEMADEN",6
"420930004A","Lages","SC",-27.840999999999998,-50.346000000000004,10,"CEMADEN",1
"420940902A","Laguna","SC",-28.482490999999996,-48.883162,10,"CEMADEN",1
"420940903A","Laguna","SC",-28.433452,-48.850601,10,"CEMADEN",7
"420940904A","Laguna","SC",-28.49195,-48.77085,10,"CEMADEN",2
"420940905A","Laguna","SC",-28.522679999999998,-48.8114,10,"CEMADEN",5
"420980501A","Leoberto Leal","SC",-27.50424,-49.28839,10,"CEMADEN",8
"420985401A","Lindóia do Sul","SC",-27.05239,-52.08314,10,"CEMADEN",4
"421000101A","Luiz Alves","SC",-26.695,-48.903999999999996,10,"CEMADEN",1
"421000103A","Luiz Alves","SC",-26.67,-48.845,10,"CEMADEN",1
"421000104A","Luiz Alves","SC",-26.767,-48.963,10,"CEMADEN",3
"421010005H","Mafra","SC",-26.1203,-49.7959,10,"CEMADEN",3
"421020908H","Major Gercino","SC",-27.4219,-48.9588,10,"CEMADEN",2
"421040701A","Maracajá","SC",-28.84704,-49.45364,10,"CEMADEN",3
"421050601A","Maravilha","SC",-26.76057,-53.17418,10,"CEMADEN",5
"421060501A","Massaranduba","SC",-26.6081,-48.8948,10,"CEMADEN",4
"421080301A","Meleiro","SC",-28.703490000000002,-49.34789,10,"CEMADEN",2
"421085201A","Mirim Doce","SC",-27.213,-50.122,10,"CEMADEN",5
"421085202A","Mirim Doce","SC",-27.192,-50.177,10,"CEMADEN",1
"421100901A","Mondaí","SC",-27.10304,-53.39507,10,"CEMADEN",8
"421110801A","Monte Castelo","SC",-26.45387,-50.23787,10,"CEMADEN",5
"421120701A","Morro da Fumaça","SC",-28.65704,-49.21527,10,"CEMADEN",5
"421125601A","Morro Grande","SC",-28.80268,-49.71978,10,"CEMADEN",3
"421130604A","Navegantes","SC",-26.835,-48.63,10,"CEMADEN",6
"421150401A","Nova Trento","SC",-27.286,-48.928,10,"CEMADEN",4
"421150402A","Nova Trento","SC",-27.297,-48.947,10,"CEMADEN",4
"421150407H","Nova Trento","SC",-27.2964,-48.9706,10,"CEMADEN",2
"421160301A","Nova Veneza","SC",-28.636999999999997,-49.5,10,"CEMADEN",2
"421160306H","Nova Veneza","SC",-28.6371,-49.5001,10,"CEMADEN",2
"421170201A","Orleans","SC",-28.3574,-49.2908,10,"CEMADEN",5
"421170202A","Orleans","SC",-28.2156,-49.45675,10,"CEMADEN",5
"421175101A","Otacílio Costa","SC",-27.48299,-50.1188,10,"CEMADEN",2
"421190001A","Palhoça","SC",-27.64086,-48.67921,10,"CEMADEN",4
"421190002A","Palhoça","SC",-27.63478,-48.64643,10,"CEMADEN",4
"421190003A","Palhoça","SC",-27.73015,-48.6398,10,"CEMADEN",6
"421190004A","Palhoça","SC",-27.67986,-48.69472,10,"CEMADEN",2
"421190005A","Palhoça","SC",-27.887418,-48.585601000000004,10,"CEMADEN",1
"421210601A","Palmitos","SC",-27.06812,-53.15862,10,"CEMADEN",6
"421220501A","Papanduva","SC",-26.411279999999998,-50.14322,10,"CEMADEN",1
"421220502A","Papanduva","SC",-26.6898,-50.143409999999996,10,"CEMADEN",1
"421250201A","Penha","SC",-26.77475,-48.65118,10,"CEMADEN",6
"421270001A","Petrolândia","SC",-27.532740000000004,-49.69894,10,"CEMADEN",1
"421280901A","Balneário Piçarras","SC",-26.735,-48.693999999999996,10,"CEMADEN",3
"421280915H","Balneário Piçarras","SC",-26.7613,-48.6831,10,"CEMADEN",2
"421320301A","Pomerode","SC",-26.767,-49.177,10,"CEMADEN",2
"421320302A","Pomerode","SC",-26.66602,-49.15249,10,"CEMADEN",2
"421320304A","Pomerode","SC",-26.73,-49.141999999999996,10,"CEMADEN",1
"421320306A","Pomerode","SC",-26.774,-49.163,10,"CEMADEN",3
"421320307A","Pomerode","SC",-26.742,-49.174,10,"CEMADEN",1
"421320308A","Pomerode","SC",-26.723,-49.182,10,"CEMADEN",4
"421330202A","Ponte Alta","SC",-27.481593,-50.380142,10,"CEMADEN",8
"421340101A","Ponte Serrada","SC",-26.85814,-52.03214,10,"CEMADEN",9
"421350001A","Porto Belo","SC",-27.15488,-48.54205,10,"CEMADEN",2
"421360902A","Porto União","SC",-26.236529,-51.084179,10,"CEMADEN",4
"421380701A","Praia Grande","SC",-29.18163,-49.99022,10,"CEMADEN",4
"421380702A","Praia Grande","SC",-29.14258,-49.892520000000005,10,"CEMADEN",1
"421380703A","Praia Grande","SC",-29.195,-49.963,10,"CEMADEN",3
"421400301A","Presidente Getúlio","SC",-27.073,-49.678000000000004,10,"CEMADEN",2
"421410201A","Presidente Nereu","SC",-27.27812,-49.39028,10,"CEMADEN",5
"421420101A","Quilombo","SC",-26.72645,-52.71834,10,"CEMADEN",4
"421420102A","Quilombo","SC",-26.68023,-52.74678,10,"CEMADEN",5
"421430001A","Rancho Queimado","SC",-27.6782,-49.04174,10,"CEMADEN",4
"421450802A","Rio do Campo","SC",-26.942,-50.194,10,"CEMADEN",1
"421450803A","Rio do Campo","SC",-26.896,-50.093,10,"CEMADEN",1
"42145499","Jequitaí","MG",-17.2097,-44.4603,15,"Telemetria",1
"421460701A","Rio do Oeste","SC",-27.19567,-49.79585,10,"CEMADEN",4
"421480502A","Rio do Sul","SC",-27.221,-49.659,10,"CEMADEN",3
"421480503A","Rio do Sul","SC",-27.177,-49.64,10,"CEMADEN",2
"421480505A","Rio do Sul","SC",-27.176,-49.604,10,"CEMADEN",1
"421480506A","Rio do Sul","SC",-27.223,-49.627,10,"CEMADEN",3
