"gauge_code","estado","n_anos_aceitos","na_mediano_pct","na_max_pct"
"420290910A","SC",2,1.4659436834094368,2.077625570776256
"420290912A","SC",1,4.863013698630137,4.863013698630137
"420300601A","SC",5,5.893290831815421,14.607999392835458
"420320405A","SC",4,1.4123827257529258,1.9920091324200913
"420350101A","SC",4,4.32648401826484,7.623709775349119
"420370901A","SC",6,1.993911719939117,5.485352155434123
"420380802A","SC",2,7.206050228310502,14.391171993911719
"420390701A","SC",1,1.1986301369863013,1.1986301369863013
"420419401A","SC",1,6.777016742770167,6.777016742770167
"420420201A","SC",2,17.070966514459666,17.663622526636225
"420420202A","SC",7,5.138888888888888,17.47716894977169
"420430101A","SC",4,4.4456322620621975,9.191400304414003
"420430102A","SC",4,3.9952700426678645,9.625190258751902
"420450901A","SC",1,2.9337899543378994,2.9337899543378994
"420450903A","SC",7,1.552511415525114,7.815346083788707
"420455802A","SC",5,1.1643835616438356,6.7509107468123855
"420460802A","SC",1,4.041095890410959,4.041095890410959
"420460803A","SC",1,12.899543378995434,12.899543378995434
"420460803H","SC",1,5.477549467275495,5.477549467275495
"420460804A","SC",1,0.5764840182648402,0.5764840182648402
"420460805A","SC",1,3.0327245053272454,3.0327245053272454
"420480601A","SC",7,9.28462709284627,18.314307458143077
"420520901A","SC",2,5.947946037211701,6.610503946569521
"420540703A","SC",1,2.530441400304414,2.530441400304414
"420545601A","SC",1,4.547184170471842,4.547184170471842
"420550601A","SC",3,3.3162100456621006,18.92835458409229
"420550602A","SC",4,1.4069634703196345,4.155251141552512
"420560501A","SC",3,4.451275045537341,10.348173515981735
"420560502A","SC",1,3.262937595129376,3.262937595129376
"420570402A","SC",1,3.4855403348554033,3.4855403348554033
"420570403A","SC",2,3.806508408813035,5.971083788706739
"420580301A","SC",1,1.7579908675799085,1.7579908675799085
"420590202A","SC",1,1.9406392694063925,1.9406392694063925
"420590206A","SC",1,1.4764079147640792,1.4764079147640792
"420590209A","SC",1,0.020928462709284626,0.020928462709284626
"420600901A","SC",6,2.2003424657534247,8.192926533090468
"420610801A","SC",4,4.00025263867056,14.784456587735276
"420630601A","SC",4,1.5534627092846272,2.4657534246575343
"420630602A","SC",1,7.871004566210045,7.871004566210045
"420630603A","SC",7,1.8474124809741248,5.747716894977168
"420650401A","SC",8,1.3508371385083713,5.016697024893746
"420650402A","SC",3,8.270547945205479,9.895357686453575
"420650403A","SC",7,1.85882800608828,4.779523375834851
"420650404A","SC",3,0.6659056316590563,4.526255707762557
"420670202A","SC",4,4.9419710806697115,6.51183970856102
"420700701A","SC",2,4.63268884480708,7.720476624165149
"420710601A","SC",1,0.020928462709284626,0.020928462709284626
"420710603A","SC",1,0.4280821917808219,0.4280821917808219
"420710606A","SC",1,4.351217656012177,4.351217656012177
"420730401A","SC",1,3.422754946727549,3.422754946727549
"420730402A","SC",1,1.3508371385083713,1.3508371385083713
"420750202A","SC",7,2.9166666666666665,7.614222829386764
"420750203A","SC",1,1.28234398782344,1.28234398782344
"420750204A","SC",3,3.287671232876712,6.481481481481481
"420750205A","SC",2,0.5431887366818874,0.6621004566210046
"420780901A","SC",3,5.052747419550698,6.339421613394217
"420800501A","SC",9,3.8318112633181127,17.042349726775956
"420810401A","SC",3,1.5049467275494672,5.2663622526636225
"420820302A","SC",1,1.9178082191780823,1.9178082191780823
"420820304A","SC",4,1.1653348554033485,2.167047184170472
"420820305A","SC",4,3.4103881278538815,5.0982847601700065
"420820306A","SC",3,0.7496194824961948,1.605191256830601
"420820314A","SC",4,9.65142621287355,17.58371385083714
"420820316A","SC",7,1.6286149162861492,7.589556769884638
"420830201A","SC",1,0.7857686453576864,0.7857686453576864
"420830205A","SC",1,0.6126331811263318,0.6126331811263318
"420840101A","SC",6,3.3247716894977173,5.48155737704918
"420845001A","SC",3,0.3025114155251142,0.7210078931390407
"420870801A","SC",3,2.210806697108067,5.608682452944748
"420890601A","SC",7,1.5981735159817352,10.232619914996963
"420890603A","SC",3,1.874048706240487,5.001517911353977
"420890604A","SC",5,5.127473363774734,10.071341833636914
"420890605A","SC",3,4.939117199391172,7.866575591985428
"420890606A","SC",6,1.796042617960426,13.00228310502283
"420890607A","SC",3,4.530060882800608,5.17038554948391
"420910206A","SC",1,0.7382039573820396,0.7382039573820396
"420910208A","SC",4,2.4038933386564194,4.682267884322679
"420915104A","SC",5,2.8729071537290714,12.739071038251366
"420930001A","SC",3,0.2872907153729072,1.339421613394216
"420930002A","SC",4,0.8742389649923897,1.525875190258752
"420940903A","SC",6,5.987442922374429,13.25326350941105
"420940904A","SC",1,6.4833788706739535,6.4833788706739535
"420940905A","SC",4,7.722311633438964,17.418188736681888
"420980501A","SC",5,4.859208523592085,18.065068493150687
"420985401A","SC",2,4.95759205196663,8.735579842137218
"421000104A","SC",1,6.480213089802131,6.480213089802131
"421010005H","SC",2,3.5726980770350414,5.124848208864603
"421040701A","SC",2,2.2009012858580568,2.369839101396478
"421050601A","SC",2,5.495403119827666,7.105722525804493
"421060501A","SC",1,8.02130898021309,8.02130898021309
"421080301A","SC",1,4.699391171993912,4.699391171993912
"421085201A","SC",3,4.2218417047184165,8.854642313546425
"421100901A","SC",6,3.2248858447488584,4.900956284153005
"421110801A","SC",2,3.4650173416173864,5.954007285974499
"421120701A","SC",3,2.2469558599695585,3.2401065449010655
"421130604A","SC",4,4.185692541856925,7.860883424408015
"421150401A","SC",1,3.263509411050395,3.263509411050395
"421150402A","SC",1,0.8860807528840315,0.8860807528840315
"421150407H","SC",1,0.020928462709284626,0.020928462709284626
"421160301A","SC",1,0.020928462709284626,0.020928462709284626
"421160306H","SC",1,0.020928462709284626,0.020928462709284626
"421170201A","SC",2,3.9596796999110047,6.656041287188828
"421170202A","SC",2,4.1120244570867746,6.555479659987856
"421175101A","SC",1,1.295662100456621,1.295662100456621
"421190001A","SC",2,3.811834094368341,4.570015220700152
"421190003A","SC",4,3.913279437083614,13.323820395738203
"421210601A","SC",4,10.744415957614924,18.708143074581432
"421250201A","SC",4,2.0148401826484017,5.248178506375227
"421280901A","SC",1,5.656392694063927,5.656392694063927
"421280915H","SC",1,0.7494687310261081,0.7494687310261081
"421320301A","SC",1,4.853500761035008,4.853500761035008
"421320302A","SC",1,0.020928462709284626,0.020928462709284626
"421320306A","SC",1,1.4840182648401825,1.4840182648401825
"421320308A","SC",2,1.7931887366818875,1.9425418569254185
"421330202A","SC",7,1.8664383561643836,6.961520947176685
"421340101A","SC",8,1.8540715372907155,7.88554948391014
"421350001A","SC",1,8.010777170613235,8.010777170613235
"421360902A","SC",3,3.2382039573820394,6.7205525197328475
"421380701A","SC",1,11.206240487062406,11.206240487062406
"421380703A","SC",1,6.521326654523375,6.521326654523375
"421400301A","SC",1,0.020928462709284626,0.020928462709284626
"421410201A","SC",2,6.739838311250843,8.390255009107468
"421420101A","SC",3,3.5521308980213093,8.03354584092289
"421420102A","SC",3,4.412100456621005,8.718503339404979
"421430001A","SC",2,11.737062404870624,17.385844748858446
"421460701A","SC",2,1.1196727549467276,1.5144596651445967
"421480502A","SC",1,3.963089802130898,3.963089802130898
"421480506A","SC",1,0.02087128111718276,0.02087128111718276
"421505901A","SC",1,17.539954337899545,17.539954337899545
"421510901A","SC",3,6.093987823439878,9.304796599878568
"421530701A","SC",4,3.3437975646879754,6.157027929568913
"421530703A","SC",7,3.3849423193685486,7.7910958904109595
"421560402A","SC",1,4.2218417047184165,4.2218417047184165
"421565301A","SC",5,1.9292237442922375,17.63508371385084
"421567901A","SC",5,7.528840315725562,16.67235883424408
"421570301A","SC",4,4.082952815829528,6.100106253794778
"421580201A","SC",5,1.567732115677321,3.885083713850837
"421610701A","SC",4,3.6653348554033487,5.134335154826958
"421620601A","SC",3,2.7872647237401336,4.472983257229832
"421620602A","SC",4,2.618911719939117,4.6903460837887065
"421620603A","SC",1,0.9050546448087431,0.9050546448087431
"421640401A","SC",6,1.4421613394216133,6.819216757741348
"421660207A","SC",2,1.477359208523592,2.463850837138508
"421670101A","SC",2,3.8284791359965404,4.530060882800608
"421680001A","SC",5,3.886986301369863,6.6788099574984825
"421710501A","SC",1,4.130517503805175,4.130517503805175
"421720401A","SC",6,1.9558599695585999,7.840012143290832
"421725301A","SC",3,2.6617199391171997,6.048876745598057
"421740201A","SC",1,0.020928462709284626,0.020928462709284626
"421740205A","SC",1,5.1122526636225265,5.1122526636225265
"421770901A","SC",1,16.336520947176687,16.336520947176687
"421770902A","SC",2,3.524935852650315,5.9634942319368545
"421770903A","SC",4,1.5458523592085236,6.33158773527626
"421780801A","SC",1,0.5764840182648402,0.5764840182648402
"421790701A","SC",2,3.35806697108067,4.754566210045661
"421800401A","SC",2,5.840943683409437,6.242389649923896
"421800402A","SC",4,3.278158295281583,5.604887674559806
"421810301A","SC",5,5.498633879781421,16.693230115361263
"421830101A","SC",1,7.492389649923896,7.492389649923896
"421860801A","SC",7,1.1796042617960425,6.6199908925318764
"421870701A","SC",2,4.108294657783766,7.194899817850637
"421870702A","SC",3,1.830289193302892,11.953551912568305
"421880601A","SC",2,3.826961224642563,5.623861566484517
"421920001A","SC",1,0.020928462709284626,0.020928462709284626
"421930902A","SC",1,0.9627092846270928,0.9627092846270928
"421930903A","SC",3,6.240513054037644,9.42351598173516
"421930904A","SC",7,1.404109589041096,8.629326047358834
"421950701A","SC",3,2.6070127504553735,4.705098934550989
"421970501A","SC",3,1.1130136986301369,1.199149969641773
"430005901A","RS",2,0.016143403115669003,0.02087128111718276
"430040601A","RS",4,3.0584094368340944,5.193154219793564
"430040602A","RS",2,4.61798277898379,5.261460230722525
"430057001A","RS",4,3.9954337899543377,7.3542805100182145
"430060401A","RS",5,4.214231354642314,18.900304414003045
"430060402A","RS",5,1.9767884322678846,5.739602307225258
"430060403A","RS",5,3.139269406392694,17.142911353976928
"430060404A","RS",5,1.938736681887367,5.477762598664238
"430120601A","RS",8,4.546232876712328,8.321948998178506
"430130501A","RS",5,4.280821917808219,12.792197935640559
"430235201A","RS",6,5.523793780306244,14.265601217656013
"430280801A","RS",6,0.5178053081152114,5.825722983257229
"430300401A","RS",3,11.093987823439878,19.27130898021309
"430300402A","RS",6,4.945776255707762,10.245433789954337
"430300403A","RS",6,5.370053272450533,11.052130898021309
"430350901A","RS",8,2.2526636225266365,17.714992389649925
"430390501A","RS",1,0.28538812785388123,0.28538812785388123
"430390503A","RS",1,0.5859969558599696,0.5859969558599696
"430420002A","RS",7,3.744292237442922,9.954337899543379
"430450701A","RS",7,4.185692541856925,11.87214611872146
"430450702A","RS",4,7.620814307458143,12.488584474885844
"430450703A","RS",6,3.4503944490189715,6.029299847792998
"430450704A","RS",6,6.509313321855428,17.50380517503805
"430460601A","RS",6,1.5182648401826486,6.536505768063145
"430460602A","RS",2,1.6267123287671232,2.635083713850837
"430460603A","RS",5,1.5753424657534247,6.464404978749242
"430460604A","RS",4,1.9025875190258752,5.487249544626594
"430466301A","RS",6,4.929029846711747,13.548325722983257
"430510801A","RS",7,3.6377473363774735,7.73945051608986
"430510802A","RS",9,1.7626745598057072,7.328767123287672
"430510803A","RS",1,7.4244839101396485,7.4244839101396485
"430620501A","RS",5,2.256468797564688,5.671296296296297
"430660102A","RS",4,11.156773211567733,17.475266362252665
"430676701A","RS",1,18.858447488584478,18.858447488584478
"430676702A","RS",1,17.627473363774733,17.627473363774733
"430676704A","RS",3,9.8382800608828,10.633561643835616
"430680902A","RS",2,4.569227674227112,7.519353369763206
"430690801A","RS",3,10.52130898021309,11.965372907153728
"430693201A","RS",5,6.225266362252664,7.904523375834851
"430700501A","RS",3,2.0186453576864536,3.8261035007610347
"430700502A","RS",9,2.6084474885844746,7.204386763812994
"430700503A","RS",2,11.751771069857192,16.18531202435312
"430700504A","RS",2,13.685566742354302,19.918188736681888
"430780702A","RS",2,1.7323059360730593,2.897640791476408
"430800301A","RS",3,15.951293759512938,16.738964992389647
"430830001A","RS",7,1.2595129375951295,7.610428051001822
"430920901A","RS",10,3.1202435312024352,12.332572298325722
"430920904A","RS",2,2.2678557318827925,4.514840182648402
"430960501A","RS",2,4.654519217173608,7.756527018822101
"431010806A","RS",2,0.9075342465753424,1.4554794520547945
"431020701A","RS",4,5.323439878234399,7.306845780206436
"431020702A","RS",2,8.260639934792191,14.87173649058895
"431020703A","RS",9,1.5867579908675797,6.616196114146934
"431050401A","RS",1,4.6251902587519025,4.6251902587519025
"431060301A","RS",1,1.7598934550989345,1.7598934550989345
"431065201A","RS",3,7.920471841704718,13.803506375227686
"431065203A","RS",1,1.5905631659056316,1.5905631659056316
"431075101A","RS",3,8.514079147640793,15.302511415525114
"431100701A","RS",5,4.751062537947784,9.429223744292239
"431123901A","RS",6,7.388698630136986,9.733637747336378
"431140301A","RS",5,4.646118721461187,18.54642313546423
"431140302A","RS",3,1.4288432267884323,3.753805175038052
"431140303A","RS",5,1.2728310502283104,3.7861491628614914
"431177501A","RS",5,4.402587519025875,16.790334855403348
"431244301A","RS",1,11.225266362252663,11.225266362252663
"431310201A","RS",5,10.30851548269581,14.296042617960424
"431320101A","RS",5,1.4421613394216133,8.369383727990286
"431340904A","RS",2,3.9463667856043787,6.652246508803886
"431405001A","RS",2,0.8647260273972602,1.3318112633181125
"431410001A","RS",10,3.3476027397260273,15.154447480267152
"431410002A","RS",8,2.037671232876712,6.64275956284153
"431410003A","RS",5,1.234779299847793,6.866651487553127
"431410004A","RS",3,0.7096235579842137,1.4364535768645357
"431410005A","RS",3,1.4250380517503805,3.904109589041096
"431420901A","RS",7,2.5228310502283104,9.452054794520548
"431440701A","RS",3,0.4718417047184171,18.038479052823313
"431440702A","RS",4,6.965102594172884,9.841757741347905
"431440703A","RS",8,1.900684931506849,9.221311475409836
"431440704A","RS",1,1.36986301369863,1.36986301369863
"431440705A","RS",6,5.175038051750381,11.50875190258752
"431447201A","RS",2,5.4307593299565,9.851244687310261
"431490202A","RS",5,1.9292237442922375,5.43222525804493
"431490203A","RS",6,5.036149162861491,18.49505327245053
"431490204A","RS",4,1.1691114396453495,6.018518518518518
"431490205A","RS",4,2.4143835616438354,5.468275652701882
"431490216A","RS",1,0.3177321156773211,0.3177321156773211
"431490217A","RS",2,8.963089802130899,16.468797564687975
"431490220A","RS",3,1.6894977168949772,2.302130898021309
"431490221A","RS",7,3.8261035007610347,18.009893455098936
"431530501A","RS",3,4.602359208523592,5.20264116575592
"431540401A","RS",5,3.2305936073059356,9.099878567091682
"431575001A","RS",4,3.5245433789954337,9.033469945355192
"431640202A","RS",2,0.9579840057888565,1.366120218579235
"431640203A","RS",3,3.9231354642313545,7.610428051001822
"431690702A","RS",2,6.538644879440411,8.039238008500304
"431690703A","RS",5,3.4512937595129376,8.13221007893139
"431690705A","RS",4,12.532315397027388,18.314307458143077
"431690707A","RS",11,2.9661339421613397,16.73325722983257
"431690712H","RS",2,8.406582952815828,16.813165905631656
"431720201A","RS",2,1.641356014671757,2.167047184170472
"431720202A","RS",6,5.3072678843226795,7.322024893746206
"431800201A","RS",5,2.657914764079148,7.3125379477838495
"431820001A","RS",2,2.8144285791517993,4.6061643835616435
"431840801A","RS",2,18.158295281582955,19.495814307458144
"431880402A","RS",2,14.99644954296313,15.786278081360047
"431880403A","RS",5,7.8931390406800235,18.424657534246574
"431950501A","RS",2,7.243891446465553,7.389649923896499
"431950508H","RS",1,1.9634703196347032,1.9634703196347032
"432000803A","RS",4,0.4813546423135464,3.6853120243531206
"432000805A","RS",4,1.6837899543378998,3.5369101978691018
"432026301A","RS",5,3.3751902587519025,4.366438356164384
"432040401A","RS",7,3.3124048706240488,16.21508803885853
"432080002A","RS",5,4.385464231354643,16.577245053272453
"432130301A","RS",7,1.6229071537290716,8.067698846387371
"432145101A","RS",5,3.9726027397260277,7.313546423135464
"432170906H","RS",1,0.020928462709284626,0.020928462709284626
"432240001A","RS",3,4.948391013964785,5.445205479452055
"432240003A","RS",1,1.7579908675799085,1.7579908675799085
"432250901A","RS",3,7.720476624165149,8.028919330289193
"432250903A","RS",5,3.285768645357687,7.356177899210686
"432250904A","RS",8,2.5504185692541856,7.7508348512446865
"432260801A","RS",5,8.154490106544902,19.693683409436836
"432260802A","RS",8,1.1898865517212698,5.384322678843226
"432260803A","RS",5,1.4193302891933028,4.286529680365296
"432260804A","RS",5,8.49461141469338,11.999619482496195
"432300202A","RS",6,3.82683646480525,17.65981735159817
"432300203A","RS",4,10.755641743809834,16.788432267884325
"432300204A","RS",9,2.37062404870624,7.659760170006072
"432300205A","RS",3,1.1777016742770168,4.4063926940639275
"500110201A","MS",1,3.664383561643836,3.664383561643836
"500190401A","MS",4,3.3190639269406392,6.477686703096539
"500270401A","MS",3,1.3242009132420092,2.047282938676381
"500270403A","MS",2,3.9297945205479454,4.461567732115677
"500310801A","MS",1,1.925850030358227,1.925850030358227
"500320702A","MS",2,2.5390030441400304,3.7557077625570776
"500348801A","MS",3,3.2267884322678846,7.16643897996357
"500460101A","MS",1,4.136225266362253,4.136225266362253
"500470001A","MS",3,1.25,6.894977168949771
"500540001A","MS",7,3.6339421613394216,9.315068493150685
"500660601A","MS",3,0.8923135464231355,1.3073011536126289
"500750501A","MS",1,1.9463470319634704,1.9463470319634704
"500769501A","MS",1,3.4646118721461185,3.4646118721461185
"500830501A","MS",3,1.5410958904109588,1.5943683409436835
"510250401A","MT",1,1.5943683409436835,1.5943683409436835
"510263701A","MT",6,1.7342085235920852,6.946341833636915
"510335301A","MT",1,6.09779299847793,6.09779299847793
"510340301H","MT",2,0.4699781046485515,0.665983606557377
"510340302A","MT",1,0.8047945205479452,0.8047945205479452
"510340303A","MT",2,5.024096842744384,6.714860352155434
"510621601A","MT",1,3.9503642987249545,3.9503642987249545
"510623201A","MT",3,3.203957382039574,14.452054794520548
"510630701A","MT",1,3.6453576864535773,3.6453576864535773
"510675201A","MT",3,3.297662416514876,3.9992389649923896
"510700801A","MT",2,3.3437975646879754,3.6510654490106544
"510730501A","MT",2,3.785236856551139,6.221539162112933
"510760201A","MT",5,1.8417047184170472,6.758500303582271
"510780001A","MT",2,1.7713089802130897,2.1366057838660577
"510860001A","MT",2,6.40728316740275,9.488843351548269
"520025802A","GO",2,0.5971551638096664,0.8822859744990893
"520025803A","GO",5,1.463089802130898,6.883727990285367
"520030801A","GO",6,3.218226788432268,6.843882817243473
"520110801A","GO",5,1.7541856925418569,2.6331811263318112
"520140501A","GO",4,0.7485668213688649,3.3770928462709286
"520140502A","GO",1,0.8885083713850837,0.8885083713850837
"520140503A","GO",2,2.615083152431569,4.183743169398907
"520140504A","GO",3,1.9920091324200913,6.676912568306011
"520140506A","GO",3,1.4649923896499237,2.13089802130898
"520140507A","GO",3,0.5878995433789954,1.173896499238965
"520140508A","GO",1,2.178462709284627,2.178462709284627
"520450801A","GO",3,2.1765601217656014,15.636384335154826
"520510901A","GO",6,2.894786910197869,7.777398299939284
"520540601A","GO",2,1.3013620655238665,2.089025500910747
"520549701A","GO",3,2.6750380517503802,6.709168184578021
"520790701A","GO",3,3.0060882800608826,4.168569254185693
"520800401A","GO",1,0.6069254185692542,0.6069254185692542
"520800402A","GO",2,1.6324200913242006,1.82648401826484
"520870701A","GO",3,0.8519277474195506,0.8580669710806698
"520870702A","GO",1,1.2538051750380519,1.2538051750380519
"520870703A","GO",1,1.7370624048706242,1.7370624048706242
"520890501A","GO",2,10.734398782343987,17.07191780821918
"521150301A","GO",4,1.7123287671232876,3.3904109589041096
"521150303A","GO",1,1.799847792998478,1.799847792998478
"521180001A","GO",2,2.484779299847793,3.6719939117199387
"521190901A","GO",7,2.496964177292046,6.853369763205828
"521310301A","GO",5,1.5943683409436835,3.200895567698846
"521310302A","GO",4,1.523021308980213,1.906392694063927
"521460601A","GO",7,2.9490106544901065,13.447488584474886
"521460602A","GO",10,2.65225638562434,6.612401335761992
"521523101A","GO",4,0.8635642014122813,1.632420091324201
"521523102A","GO",4,0.8123138999093412,1.872146118721461
"521523103A","GO",4,0.8417676181683592,1.676179604261796
"521570201A","GO",4,4.48481984679492,18.618721461187214
"521730201A","GO",3,1.4592846270928463,3.6714480874316937
"521830001A","GO",7,3.0745814307458144,7.322024893746206
"521880501A","GO",2,2.1441875431461104,4.267503805175038
"521880502A","GO",3,1.6184729811778993,3.443683409436834
"522060301A","GO",4,1.7760654490106547,2.2635853066180935
"522170001A","GO",4,5.392884322678843,6.248102610807528
"530010802A","DF",1,1.9996194824961948,1.9996194824961948
"530010803A","DF",1,2.04337899543379,2.04337899543379
"530010804A","DF",1,1.7617960426179604,1.7617960426179604
"530010805A","DF",2,2.0367199391171993,3.017503805175038
