"gauge_code","d","imax","date","wateryear","start_month","na_prct_yr","na_prct_mon","mon_filter","n_max","time_step_min","estado","lat","long","time_step","mes_inicio","mes_inicio_nome","network","classe_espacial","fonte_inicio","metodo_ano_hidro","f_moda","rbar_local","dist_nn_km"
"420560501A",20,5.420000000000002,"2022-05-03 06:00:00",2022,8,0.8027016742770168,0.7656810035842294,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"SC",-26.43919,-52.68857,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",1,1,15.75
"420560501A",20,8.809999999999999,"2022-10-10 07:20:00",2023,8,0.78948801742919394,0.7477598566308243,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.43919,-52.68857,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",1,1,15.75
"420560502A",10,10.200000000000006,"2016-01-29 21:40:00",2016,8,0.7675404277516954,0.7573924731182796,"1,2,3,4,5,6,7,8,9,10,11,12",7,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",10,8.860000000000001,"2016-11-02 04:10:00",2017,8,0.8996004566210045,0.7717592592592593,"1,2,3,4,5,6,7,8,9,10,11,12",5,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",10,NA,NA,2018,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",10,NA,NA,2019,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",10,NA,NA,2020,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",10,NA,NA,2021,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",10,10.340000000000002,"2022-03-24 06:30:00",2022,8,0.8829718417047184,0.7829301075268817,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",10,12.060000000000002,"2022-10-10 06:20:00",2023,8,0.7987062404870624,0.7497759856630825,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",10,10.039999999999996,"2023-10-28 06:40:00",2024,8,0.7837236746550472,0.7414874551971327,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",20,5.100000000000003,"2016-01-29 11:40:00",2016,8,0.7675404277516954,0.7573924731182796,"1,2,3,4,5,6,7,8,9,10,11,12",67,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",20,4.44,"2016-11-01 19:40:00",2017,8,0.8996004566210045,0.7717592592592593,"1,2,3,4,5,6,7,8,9,10,11,12",56,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",20,NA,NA,2018,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",20,NA,NA,2019,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",20,NA,NA,2020,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",20,NA,NA,2021,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",20,5.210000000000001,"2022-03-23 20:40:00",2022,8,0.8829718417047184,0.7829301075268817,"1,2,3,4,5,6,7,8,9,10,11,12",41,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",20,8.48,"2022-10-10 07:20:00",2023,8,0.7987062404870624,0.7497759856630825,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420560502A",20,7.069999999999996,"2023-10-28 06:40:00",2024,8,0.7837236746550472,0.7414874551971327,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.45139,-52.68987,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.854,15.67
"420570402A",10,7.900000000000008,"2015-05-11 16:40:00",2015,8,0.7462329664570231,0.7486559139784946,"1,2,3,4,5,6,7,8,9,10,11,12",6,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",10,3.523000000000002,"2015-09-17 13:00:00",2016,8,0.8806542197935641,0.731712962962963,"1,2,3,4,5,6,7,8,9,10,11,12",6,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",10,NA,NA,2017,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",10,NA,NA,2018,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",10,NA,NA,2019,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",10,NA,NA,2020,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",10,5.013999999999999,"2021-06-20 01:50:00",2021,8,0.8582762557077626,0.6439814814814815,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",10,8.606000000000003,"2021-10-12 05:30:00",2022,8,0.7874238964992389,0.7354390681003584,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",10,9.672000000000004,"2022-08-10 00:40:00",2023,8,0.7641158315177923,0.7641129032258065,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",20,4.078500000000005,"2015-05-11 17:30:00",2015,8,0.7462329664570231,0.7486559139784946,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",20,2.4135,"2015-09-16 22:30:00",2016,8,0.8806542197935641,0.731712962962963,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",20,NA,NA,2017,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",20,NA,NA,2018,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",20,NA,NA,2019,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",20,NA,NA,2020,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",20,3.597499999999999,"2021-06-19 19:20:00",2021,8,0.8582762557077626,0.6439814814814815,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",20,5.699500000000006,"2022-05-02 18:40:00",2022,8,0.7874238964992389,0.7526881720430108,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570402A",20,6.657499999999999,"2022-08-09 20:10:00",2023,8,0.7641158315177923,0.7641129032258065,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.102,-48.674,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.908,15.53
"420570403A",10,8.18,"2016-03-03 05:00:00",2016,7,0.7516025641025641,0.7327508960573477,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",10,11.079999999999998,"2016-12-03 19:30:00",2017,7,0.8801940639269407,0.7199820788530465,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",10,7.180000000000004,"2018-04-13 16:10:00",2018,7,0.9012176560121765,0.812962962962963,"1,2,3,4,5,6,7,8,9,10,11,12",14,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",10,10.080000000000002,"2018-07-25 15:30:00",2019,7,0.7915334855403349,0.7941308243727598,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",10,5.020000000000002,"2020-01-23 06:30:00",2020,7,0.816313752276867,0.796146953405018,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",10,12.100000000000001,"2020-12-16 21:10:00",2021,7,0.8909817351598174,0.7484318996415771,"1,2,3,4,5,6,7,8,9,10,11,12",5,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",10,8.959999999999999,"2022-05-03 19:30:00",2022,7,0.8969178082191781,0.7638888888888888,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",10,10.359999999999998,"2022-08-10 01:30:00",2023,7,0.8319634703196347,0.8976254480286738,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",10,14.339999999999995,"2023-11-28 17:40:00",2024,7,0.7785326086956522,0.7344907407407407,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",20,4.779999999999999,"2016-03-02 19:00:00",2016,7,0.7516025641025641,0.7327508960573477,"1,2,3,4,5,6,7,8,9,10,11,12",24,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",20,6.9699999999999935,"2016-12-03 18:10:00",2017,7,0.8801940639269407,0.7199820788530465,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",20,4.1800000000000015,"2018-01-10 08:40:00",2018,7,0.9012176560121765,0.7780017921146953,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",20,7.019999999999998,"2018-07-25 06:00:00",2019,7,0.7915334855403349,0.7941308243727598,"1,2,3,4,5,6,7,8,9,10,11,12",24,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",20,3.190000000000002,"2020-01-23 03:40:00",2020,7,0.816313752276867,0.796146953405018,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",20,6.730000000000006,"2020-12-16 21:50:00",2021,7,0.8909817351598174,0.7484318996415771,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",20,6.4300000000000015,"2022-05-03 10:00:00",2022,7,0.8969178082191781,0.7638888888888888,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",20,7.789999999999997,"2022-08-09 20:00:00",2023,7,0.8319634703196347,0.8976254480286738,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420570403A",20,9.579999999999998,"2023-11-28 08:10:00",2024,7,0.7785326086956522,0.7344907407407407,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.0529,-48.6479,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.92,10.34
"420580301A",10,13.440000000000003,"2016-02-22 13:30:00",2016,8,0.6983242044861763,0.6185344827586207,"1,2,3,4,5,6,7,8,9,10,11,12",36,600,"SC",-26.0324,-48.85023,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,0.36
"420580301A",10,6.020000000000002,"2016-10-06 07:00:00",2017,8,0.8649923896499239,0.6113351254480287,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.0324,-48.85023,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,0.36
"420580301A",10,NA,NA,2018,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.0324,-48.85023,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,0.36
"420580301A",10,NA,NA,2019,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.0324,-48.85023,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,0.36
"420580301A",10,17.04,"2020-02-04 19:00:00",2020,8,0.8819254705525197,0.7365900383141762,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-26.0324,-48.85023,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,0.36
"420580301A",10,11.020000000000003,"2021-01-22 17:10:00",2021,8,0.7748097412480974,0.7130376344086021,"1,2,3,4,5,6,7,8,9,10,11,12",13,600,"SC",-26.0324,-48.85023,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,0.36
"420580301A",10,11.459999999999997,"2021-10-31 14:20:00",2022,8,0.7439179375453885,0.6760752688172043,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.0324,-48.85023,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,0.36
"420580301A",20,7.1499999999999915,"2016-02-22 18:00:00",2016,8,0.6983242044861763,0.6185344827586207,"1,2,3,4,5,6,7,8,9,10,11,12",9,600,"SC",-26.0324,-48.85023,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,0.36
"420580301A",20,4.97,"2016-10-05 23:10:00",2017,8,0.8649923896499239,0.6113351254480287,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.0324,-48.85023,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,0.36
"420580301A",20,NA,NA,2018,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.0324,-48.85023,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,0.36
"420580301A",20,NA,NA,2019,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.0324,-48.85023,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,0.36
"420580301A",20,9.109999999999996,"2020-02-04 19:10:00",2020,8,0.8819254705525197,0.7365900383141762,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.0324,-48.85023,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,0.36
"420580301A",20,5.740000000000001,"2021-01-22 05:00:00",2021,8,0.7748097412480974,0.7130376344086021,"1,2,3,4,5,6,7,8,9,10,11,12",8,600,"SC",-26.0324,-48.85023,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,0.36
"420580301A",20,8.049999999999999,"2021-10-31 12:40:00",2022,8,0.7439179375453885,0.6760752688172043,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.0324,-48.85023,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,0.36
"420580302A",10,11.160000000000004,"2016-07-16 02:00:00",2016,8,0.723982785602504,0.7829301075268817,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-26.11388,-49.00358,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.23
"420580302A",10,5.1800000000000015,"2016-10-06 07:20:00",2017,8,0.8781202435312024,0.652105734767025,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.11388,-49.00358,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.23
"420580302A",10,13.940000000000001,"2018-01-16 19:20:00",2018,8,0.9060121765601218,0.8239247311827957,"1,2,3,4,5,6,7,8,9,10,11,12",23,600,"SC",-26.11388,-49.00358,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.23
"420580302A",10,5.640000000000001,"2018-11-09 03:30:00",2019,8,0.913165905631659,0.7543981481481481,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.11388,-49.00358,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.23
"420580302A",10,NA,NA,2020,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.11388,-49.00358,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.23
"420580302A",10,7.3,"2021-01-18 14:00:00",2021,8,0.8987252663622527,0.7036290322580645,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.11388,-49.00358,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.23
"420580302A",10,8.34,"2021-12-30 08:30:00",2022,8,0.8198820395738204,0.755152329749104,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.11388,-49.00358,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.23
"420580302A",10,9.380000000000003,"2022-08-10 07:10:00",2023,8,0.7982480029048656,0.7970430107526881,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-26.11388,-49.00358,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.23
"420580302A",20,5.760000000000003,"2016-07-15 17:30:00",2016,8,0.723982785602504,0.7829301075268817,"1,2,3,4,5,6,7,8,9,10,11,12",53,600,"SC",-26.11388,-49.00358,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.23
"420580302A",20,3.4300000000000024,"2016-10-05 23:50:00",2017,8,0.8781202435312024,0.652105734767025,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-26.11388,-49.00358,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.23
"420580302A",20,7.780000000000001,"2018-01-16 22:40:00",2018,8,0.9060121765601218,0.8239247311827957,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"SC",-26.11388,-49.00358,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.23
"420580302A",20,4.869999999999999,"2018-11-08 22:30:00",2019,8,0.913165905631659,0.7543981481481481,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"SC",-26.11388,-49.00358,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.23
"420580302A",20,NA,NA,2020,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.11388,-49.00358,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.23
"420580302A",20,5.200000000000002,"2021-01-18 13:50:00",2021,8,0.8987252663622527,0.7036290322580645,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-26.11388,-49.00358,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.23
"420580302A",20,6.190000000000001,"2021-12-30 02:40:00",2022,8,0.8198820395738204,0.755152329749104,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.11388,-49.00358,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.23
"420580302A",20,6.01,"2022-08-09 21:00:00",2023,8,0.7982480029048656,0.7970430107526881,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.11388,-49.00358,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.23
"420590202A",10,9.291000000000006,"2020-01-10 22:40:00",2020,8,0.8032733437663016,0.7959229390681004,"1,2,3,4,5,6,7,8,9,10,11,12",6,600,"SC",-27,-48.91,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.26
"420590202A",10,6.776999999999999,"2021-02-28 05:30:00",2021,8,0.7853120243531202,0.7936507936507936,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27,-48.91,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.26
"420590202A",10,3.1489999999999996,"2021-10-11 21:30:00",2022,8,0.7813634713144517,0.7334229390681004,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"SC",-27,-48.91,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.26
"420590202A",20,4.645500000000003,"2020-01-10 12:40:00",2020,8,0.8032733437663016,0.7959229390681004,"1,2,3,4,5,6,7,8,9,10,11,12",66,600,"SC",-27,-48.91,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.26
"420590202A",20,3.5475000000000008,"2021-02-28 02:50:00",2021,8,0.7853120243531202,0.7936507936507936,"1,2,3,4,5,6,7,8,9,10,11,12",5,600,"SC",-27,-48.91,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.26
"420590202A",20,2.148500000000001,"2021-10-11 17:40:00",2022,8,0.7813634713144517,0.7334229390681004,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-27,-48.91,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,10.26
"420590206A",10,4.329532660199999,"2014-03-04 12:20:00",2014,8,0.7471174004192872,0.7298387096774194,"1,2,3,4,5,6,7,8,9,10,11,12",31,600,"SC",-26.914,-48.908,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,4.67
"420590206A",10,7.671317235500001,"2014-11-25 11:50:00",2015,8,0.8896118721461187,0.7384259259259259,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-26.914,-48.908,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,4.67
"420590206A",10,NA,NA,2016,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.914,-48.908,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,4.67
"420590206A",10,NA,NA,2017,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.914,-48.908,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,4.67
"420590206A",10,NA,NA,2018,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.914,-48.908,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,4.67
"420590206A",10,NA,NA,2019,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.914,-48.908,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,4.67
"420590206A",10,NA,NA,2020,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.914,-48.908,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,4.67
"420590206A",10,NA,NA,2021,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.914,-48.908,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.895,4.67
