"gauge_code","estado","lat","long","time_step","network","classe_espacial","mes_inicio","fonte_inicio","mes_moda","f_moda","rbar_local","dist_nn_km","nome","n_years_zip","responsible","mes_inicio_nome","metodo_ano_hidro"
"280400301A","SE",-10.734,-37.083,10,"CEMADEN","mancha",11,"moda_mancha",11,0.9,0.988,11.83,"Maruim",10,"CEMADEN","nov","uniplu_vizinhanca"
"280460701C","SE",-10.381689999999999,-37.22596,10,"CEMADEN","mancha",11,"moda_mancha",11,0.7,0.927,13.17,"Nossa Senhora das Dores",1,"CEMADEN","nov","uniplu_vizinhanca"
"280540601A","SE",-9.80836,-37.68228,10,"CEMADEN","mancha",8,"moda_mancha",8,0.6,0.799,12.15,"Poço Redondo",5,"CEMADEN","ago","uniplu_vizinhanca"
"280540601U","SE",-9.925827,-37.694137,10,"CEMADEN","mancha",8,"moda_mancha",8,0.7,0.914,24.16,"Poço Redondo",2,"CEMADEN","ago","uniplu_vizinhanca"
"280570301C","SE",-10.23227,-36.80482,10,"CEMADEN","mancha",11,"moda_mancha",11,0.8,0.978,2.83,"Propriá",1,"CEMADEN","nov","uniplu_vizinhanca"
"280600801C","SE",-10.51383,-37.493520000000004,10,"CEMADEN","transicao",10,"media_circ_ponderada",11,0.5,0.638,5.97,"Ribeirópolis",1,"CEMADEN","out","uniplu_vizinhanca"
"280740201C","SE",-11.18016,-38.004529999999995,10,"CEMADEN","transicao",9,"media_circ_ponderada",2,0.3,0.452,0.61,"Tobias Barreto",2,"CEMADEN","set","uniplu_vizinhanca"
"28200000","TO",-7.2075,-48.2958,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.5,0.966,15.56,"Araguaína",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"28280000","TO",-6.5778,-48.6367,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.6,0.967,21.24,"Araguanã",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"28300000","TO",-6.4097,-48.5422,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.971,1.06,"Xambioá",5,"TELEMETRIA","ago","uniplu_vizinhanca"
"28300100","TO",-6.3997,-48.5281,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.971,1.6,"Xambioá",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"28308000","TO",-6.8006,-48.1358,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.971,18.83,"Wanderlândia",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"28310080","TO",-6.7822,-48.1525,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.971,21.16,"Piraquê",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"28844995","TO",-5.78905,-48.17809,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,16.7,"Araguatins",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"28850000","TO",-5.6514,-48.1325,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,0.9,"Araguatins",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"290020701C","BA",-8.72728,-39.09436,10,"CEMADEN","mancha",8,"moda_mancha",8,0.9,0.988,6.91,"Abaré",2,"CEMADEN","ago","uniplu_vizinhanca"
"290100701C","BA",-13.009516,-39.617097,10,"CEMADEN","mancha",7,"moda_mancha",7,0.7,0.879,3.84,"Amargosa",2,"CEMADEN","jul","uniplu_vizinhanca"
"290115501A","BA",-11.45011,-41.434003999999995,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.978,20.62,"América Dourada",2,"CEMADEN","jul","uniplu_vizinhanca"
"290130401C","BA",-12.588794,-41.005519,10,"CEMADEN","mancha",7,"moda_mancha",7,0.9,0.988,10.45,"Andaraí",2,"CEMADEN","jul","uniplu_vizinhanca"
"290160101C","BA",-10.418549,-38.317272,10,"CEMADEN","transicao",8,"media_circ_ponderada",8,0.5,0.586,21.01,"Antas",1,"CEMADEN","ago","uniplu_vizinhanca"
"290270801C","BA",-11.09535,-43.21624,10,"CEMADEN","mancha",7,"moda_mancha",7,1,1,7.47,"Barra",1,"CEMADEN","jul","uniplu_vizinhanca"
"290280701U","BA",-13.653214,-41.269377,10,"CEMADEN","mancha",7,"moda_mancha",7,1,1,7.43,"Barra da Estiva",2,"CEMADEN","jul","uniplu_vizinhanca"
"290290601C","BA",-14.84635,-40.586361,10,"CEMADEN","mancha",7,"moda_mancha",7,0.6,0.912,15.44,"Barra do Choça",1,"CEMADEN","jul","uniplu_vizinhanca"
"290300301C","BA",-11.804261,-42.085144,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.978,2.47,"Barra do Mendes",1,"CEMADEN","jul","uniplu_vizinhanca"
"290310201A","BA",-14.208644,-39.598562,10,"CEMADEN","transicao",7,"media_circ_ponderada",7,0.4,0.624,10.95,"Barra do Rocha",4,"CEMADEN","jul","uniplu_vizinhanca"
"290323501C","BA",-11.811728,-41.901164,10,"CEMADEN","mancha",7,"moda_mancha",7,0.9,0.988,5.38,"Barro Alto",2,"CEMADEN","jul","uniplu_vizinhanca"
"290340901A","BA",-15.858,-38.877,10,"CEMADEN","transicao",2,"media_circ_ponderada",7,0.5,0.65,1.9,"Belmonte",4,"CEMADEN","fev","uniplu_vizinhanca"
"290360701C","BA",-11.59186,-38.82188,10,"CEMADEN","transicao",6,"media_circ_ponderada",7,0.5,0.589,20.8,"Biritinga",2,"CEMADEN","jun","uniplu_vizinhanca"
"290390401C","BA",-13.258446,-43.54825,10,"CEMADEN","mancha",7,"moda_mancha",7,1,1,12.49,"Bom Jesus da Lapa",1,"CEMADEN","jul","uniplu_vizinhanca"
"290405001C","BA",-11.965580000000001,-41.246697,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.978,2.43,"Bonito",1,"CEMADEN","jul","uniplu_vizinhanca"
"290410001C","BA",-12.809794,-42.718255,10,"CEMADEN","mancha",7,"moda_mancha",7,1,1,1.95,"Boquira",3,"CEMADEN","jul","uniplu_vizinhanca"
"290485201C","BA",-12.6226,-39.23243,10,"CEMADEN","transicao",7,"media_circ_ponderada",7,0.3,0.361,16.89,"Cabaceiras do Paraguaçu",1,"CEMADEN","jul","uniplu_vizinhanca"
"290490201A","BA",-12.607725,-38.960655,10,"CEMADEN","transicao",6,"media_circ_ponderada",10,0.3,0.265,3.79,"Cachoeira",3,"CEMADEN","jun","uniplu_vizinhanca"
"29050000","PA",-5.3386,-49.1244,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,3.54,"Marabá",5,"TELEMETRIA","ago","uniplu_vizinhanca"
"290500801C","BA",-14.498110999999998,-42.259611,10,"CEMADEN","mancha",7,"moda_mancha",7,1,1,4.77,"Caculãò",1,"CEMADEN","jul","uniplu_vizinhanca"
"290530501C","BA",-11.743783,-41.496815999999995,10,"CEMADEN","mancha",7,"moda_mancha",7,0.9,0.988,35.33,"Cafarnaum",1,"CEMADEN","jul","uniplu_vizinhanca"
"290560201A","BA",-15.421,-39.494,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.9,0.5,"Camacan",1,"CEMADEN","jul","uniplu_vizinhanca"
"290560202A","BA",-15.374,-39.489,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.947,5.71,"Camacan",8,"CEMADEN","jul","uniplu_vizinhanca"
"290560203A","BA",-15.415,-39.493,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.9,1.14,"Camacan",4,"CEMADEN","jul","uniplu_vizinhanca"
"290570101H","BA",-12.7127,-38.338,10,"CEMADEN","mancha",10,"moda_mancha",10,0.5,0.786,25.36,"Camaçari",2,"CEMADEN","out","uniplu_vizinhanca"
"290580001A","BA",-13.943506,-39.10251,10,"CEMADEN","transicao",9,"media_circ_ponderada",7,0.2,0.484,16.51,"Camamu",7,"CEMADEN","set","uniplu_vizinhanca"
"290650101A","BA",-12.669,-38.543,10,"CEMADEN","transicao",10,"media_circ_ponderada",10,0.4,0.625,14.91,"Candeias",4,"CEMADEN","out","uniplu_vizinhanca"
"290650102A","BA",-12.677,-38.543,10,"CEMADEN","transicao",10,"media_circ_ponderada",10,0.4,0.625,15.28,"Candeias",1,"CEMADEN","out","uniplu_vizinhanca"
"290650104A","BA",-12.67,-38.53,10,"CEMADEN","transicao",10,"media_circ_ponderada",10,0.4,0.625,16.29,"Candeias",4,"CEMADEN","out","uniplu_vizinhanca"
"290650105A","BA",-12.646,-38.538,10,"CEMADEN","transicao",10,"media_circ_ponderada",10,0.4,0.625,14.65,"Candeias",3,"CEMADEN","out","uniplu_vizinhanca"
"290660001C","BA",-14.377305,-42.813527,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.973,6.89,"Candiba",1,"CEMADEN","jul","uniplu_vizinhanca"
"290682401C","BA",-9.9164,-39.1098,10,"CEMADEN","mancha",7,"moda_mancha",7,0.5,0.966,9.28,"Canudos",2,"CEMADEN","jul","uniplu_vizinhanca"
"290687301C","BA",-11.36768,-40.00398,10,"CEMADEN","mancha",7,"moda_mancha",7,0.7,0.971,15.83,"Capim Grosso",2,"CEMADEN","jul","uniplu_vizinhanca"
"290689901C","BA",-14.725138000000001,-41.276972,10,"CEMADEN","mancha",7,"moda_mancha",7,0.7,0.971,20.4,"Caraíbas",1,"CEMADEN","jul","uniplu_vizinhanca"
"290690701A","BA",-17.730921,-39.26635,10,"CEMADEN","transicao",6,"media_circ_ponderada",6,0.4,0.647,1.23,"Caravelas",1,"CEMADEN","jun","uniplu_vizinhanca"
"29070100","PA",-6.0914,-49.9044,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.6,0.967,30.68,"Parauapebas",5,"TELEMETRIA","ago","uniplu_vizinhanca"
"290710301C","BA",-14.241388,-43.73975,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.978,7.16,"Carinhanha",1,"CEMADEN","jul","uniplu_vizinhanca"
"290730101C","BA",-12.754086,-39.438503,10,"CEMADEN","transicao",7,"media_circ_ponderada",7,0.4,0.547,2.8,"Castro Alves",1,"CEMADEN","jul","uniplu_vizinhanca"
"290770701C","BA",-8.98354,-39.11837,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,2.27,"Chorrochó",2,"CEMADEN","ago","uniplu_vizinhanca"
"290990101C","BA",-8.97005,-39.8191,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.978,9.1,"Curaçá",1,"CEMADEN","ago","uniplu_vizinhanca"
"29100000","PA",-5.4867,-49.2214,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,16.45,"Marabá",4,"TELEMETRIA","ago","uniplu_vizinhanca"
"29110000","PA",-5.4886,-49.2233,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,16.75,"Marabá",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"291120401A","BA",-13.74,-39.482,10,"CEMADEN","transicao",7,"media_circ_ponderada",7,0.3,0.374,6.15,"Gandu",7,"CEMADEN","jul","uniplu_vizinhanca"
"291125301C","BA",-11.54009,-39.81433,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.978,8.02,"Gavião",1,"CEMADEN","jul","uniplu_vizinhanca"
"291130301C","BA",-11.415233,-42.518986,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.978,25.63,"Gentio do Ouro",1,"CEMADEN","jul","uniplu_vizinhanca"
"291140201C","BA",-9.31795,-38.26593,10,"CEMADEN","mancha",8,"moda_mancha",8,0.5,0.941,1.77,"Glória",1,"CEMADEN","ago","uniplu_vizinhanca"
"291165901C","BA",-14.557722,-41.976861,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.978,4.18,"Guajeru",1,"CEMADEN","jul","uniplu_vizinhanca"
"291180801A","BA",-16.582916,-39.780555,10,"CEMADEN","mancha",7,"moda_mancha",7,0.5,0.904,0.37,"Guaratinga",8,"CEMADEN","jul","uniplu_vizinhanca"
"291200401C","BA",-14.29025,-42.269805,10,"CEMADEN","mancha",7,"moda_mancha",7,1,1,2.61,"Ibiassucê",1,"CEMADEN","jul","uniplu_vizinhanca"
"291220201C","BA",-13.446389000000002,-41.297933,10,"CEMADEN","mancha",7,"moda_mancha",7,0.9,0.988,21.12,"Ibicoara",1,"CEMADEN","jul","uniplu_vizinhanca"
"291250901C","BA",-12.88385,-42.4508,10,"CEMADEN","mancha",7,"moda_mancha",7,0.9,0.854,31.35,"Ibipitanga",2,"CEMADEN","jul","uniplu_vizinhanca"
"291340801C","BA",-13.755027,-42.749138,10,"CEMADEN","mancha",7,"moda_mancha",7,1,1,26.72,"Igaporã",2,"CEMADEN","jul","uniplu_vizinhanca"
"291345701A","BA",-13.819025,-39.141885,10,"CEMADEN","transicao",9,"media_circ_ponderada",1,0.2,0.463,3.17,"Igrapiúna",8,"CEMADEN","set","uniplu_vizinhanca"
"291360601A","BA",-14.796,-39.045,10,"CEMADEN","mancha",7,"moda_mancha",7,0.6,0.89,28.49,"Ilhéus",7,"CEMADEN","jul","uniplu_vizinhanca"
"291360602A","BA",-14.782697,-39.103569,10,"CEMADEN","mancha",7,"moda_mancha",7,0.6,0.89,22.22,"Ilhéus",9,"CEMADEN","jul","uniplu_vizinhanca"
"291420801C","BA",-13.275019,-40.000392,10,"CEMADEN","mancha",7,"moda_mancha",7,0.6,0.773,20.02,"Irajuba",2,"CEMADEN","jul","uniplu_vizinhanca"
"291440601C","BA",-12.260292,-41.5814,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.978,34.18,"Iraquara",1,"CEMADEN","jul","uniplu_vizinhanca"
"291460401C","BA",-11.25552,-41.81915,10,"CEMADEN","mancha",7,"moda_mancha",7,1,1,7.23,"Irecê",1,"CEMADEN","jul","uniplu_vizinhanca"
"291470301C","BA",-12.457663,-40.201519,10,"CEMADEN","mancha",7,"moda_mancha",7,0.9,0.988,10.22,"Itaberaba",1,"CEMADEN","jul","uniplu_vizinhanca"
"291480201A","BA",-14.79,-39.274,10,"CEMADEN","mancha",7,"moda_mancha",7,0.6,0.89,13.71,"Itabuna",2,"CEMADEN","jul","uniplu_vizinhanca"
"291480202A","BA",-14.805,-39.277,10,"CEMADEN","mancha",7,"moda_mancha",7,0.6,0.89,15.39,"Itabuna",8,"CEMADEN","jul","uniplu_vizinhanca"
"291480202H","BA",-14.7992,-39.2778,10,"CEMADEN","mancha",7,"moda_mancha",7,0.6,0.89,14.76,"Itabuna",1,"CEMADEN","jul","uniplu_vizinhanca"
"291480203A","BA",-14.856,-39.346,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.973,11.62,"Itabuna",4,"CEMADEN","jul","uniplu_vizinhanca"
"291490101A","BA",-14.280609,-39.002952,10,"CEMADEN","transicao",8,"media_circ_ponderada",7,0.4,0.688,34.89,"Itacaré",3,"CEMADEN","ago","uniplu_vizinhanca"
"291530401A","BA",-16.09475,-39.61386,10,"CEMADEN","mancha",7,"moda_mancha",7,0.5,0.873,17.78,"Itagimirim",2,"CEMADEN","jul","uniplu_vizinhanca"
"291560101A","BA",-17.027541,-39.534994,10,"CEMADEN","transicao",6,"media_circ_ponderada",7,0.5,0.638,2.22,"Itamaraju",2,"CEMADEN","jun","uniplu_vizinhanca"
"291640101A","BA",-15.243,-40.221,10,"CEMADEN","mancha",7,"moda_mancha",7,0.7,0.923,3.31,"Itapetinga",7,"CEMADEN","jul","uniplu_vizinhanca"
"291680701C","BA",-15.626396,-40.073607,10,"CEMADEN","mancha",7,"moda_mancha",7,0.6,0.876,31.6,"Itarantim",2,"CEMADEN","jul","uniplu_vizinhanca"
"291685601C","BA",-12.651505,-39.762116,10,"CEMADEN","mancha",7,"moda_mancha",7,0.7,0.801,11.35,"Itatim",1,"CEMADEN","jul","uniplu_vizinhanca"
"291690601C","BA",-13.396610999999998,-40.138083,10,"CEMADEN","transicao",7,"media_circ_ponderada",7,0.6,0.749,14.94,"Itiruçu",1,"CEMADEN","jul","uniplu_vizinhanca"
"291700301C","BA",-10.71234,-39.83767,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.978,3.5,"Itiúba",1,"CEMADEN","ago","uniplu_vizinhanca"
"291710201A","BA",-15.119000000000002,-40.065,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.937,25.16,"Itororó",2,"CEMADEN","jul","uniplu_vizinhanca"
"291710201C","BA",-15.1055,-40.064416,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.937,26.11,"Itororó",5,"CEMADEN","jul","uniplu_vizinhanca"
"291733401C","BA",-14.39484,-43.67965,10,"CEMADEN","mancha",7,"moda_mancha",7,0.7,0.971,14.04,"Iuiú",2,"CEMADEN","jul","uniplu_vizinhanca"
"291750801A","BA",-11.161707,-40.554213,10,"CEMADEN","mancha",7,"moda_mancha",7,0.9,0.988,2.84,"Jacobina",2,"CEMADEN","jul","uniplu_vizinhanca"
"291750801C","BA",-11.33864,-40.30985,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.978,6.9,"Jacobina",1,"CEMADEN","jul","uniplu_vizinhanca"
"291750802A","BA",-11.174316,-40.517837,10,"CEMADEN","mancha",7,"moda_mancha",7,0.9,0.988,0.85,"Jacobina",7,"CEMADEN","jul","uniplu_vizinhanca"
"291760701A","BA",-13.523228,-39.968685,10,"CEMADEN","transicao",7,"media_circ_ponderada",7,0.5,0.728,16.81,"Jaguaquara",6,"CEMADEN","jul","uniplu_vizinhanca"
"291760701C","BA",-13.521388,-40.045583,10,"CEMADEN","transicao",7,"media_circ_ponderada",7,0.6,0.749,8.32,"Jaguaquara",1,"CEMADEN","jul","uniplu_vizinhanca"
"291760702A","BA",-13.509869,-40.05461,10,"CEMADEN","transicao",7,"media_circ_ponderada",7,0.6,0.749,7.59,"Jaguaquara",7,"CEMADEN","jul","uniplu_vizinhanca"
"291840701A","BA",-9.44837,-40.48517,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.978,2.9,"Juazeiro",4,"CEMADEN","ago","uniplu_vizinhanca"
"291840703A","BA",-9.42014,-40.49909,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.978,0.39,"Juazeiro",1,"CEMADEN","ago","uniplu_vizinhanca"
"291840704A","BA",-9.47067,-40.49805,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.978,4.22,"Juazeiro",6,"CEMADEN","ago","uniplu_vizinhanca"
"291900901A","BA",-12.35585,-40.90228,10,"CEMADEN","mancha",7,"moda_mancha",7,1,1,0.38,"Lajedinho",5,"CEMADEN","jul","uniplu_vizinhanca"
"291905801C","BA",-13.462717000000001,-40.2447,10,"CEMADEN","transicao",7,"media_circ_ponderada",7,0.6,0.738,14.64,"Lajedo do Tabocal",1,"CEMADEN","jul","uniplu_vizinhanca"
"291910801C","BA",-11.8159,-38.86887,10,"CEMADEN","transicao",6,"media_circ_ponderada",7,0.5,0.589,21.77,"Lamarão",2,"CEMADEN","jun","uniplu_vizinhanca"
"291915701A","BA",-11.38,-41.83,10,"CEMADEN","mancha",7,"moda_mancha",7,1,1,8.45,"Lapão",4,"CEMADEN","jul","uniplu_vizinhanca"
"291920701A","BA",-12.87,-38.305,10,"CEMADEN","mancha",10,"moda_mancha",10,0.5,0.786,23.2,"Lauro de Freitas",3,"CEMADEN","out","uniplu_vizinhanca"
"291920702A","BA",-12.901,-38.308,10,"CEMADEN","mancha",10,"moda_mancha",10,0.5,0.786,21.24,"Lauro de Freitas",3,"CEMADEN","out","uniplu_vizinhanca"
"291920703A","BA",-12.892000000000001,-38.336,10,"CEMADEN","mancha",10,"moda_mancha",10,0.5,0.786,18.98,"Lauro de Freitas",4,"CEMADEN","out","uniplu_vizinhanca"
"291920704A","BA",-12.89,-38.353,10,"CEMADEN","mancha",10,"moda_mancha",10,0.5,0.786,17.54,"Lauro de Freitas",2,"CEMADEN","out","uniplu_vizinhanca"
"291920704H","BA",-12.8872,-38.3201,10,"CEMADEN","mancha",10,"moda_mancha",10,0.5,0.786,20.77,"Lauro de Freitas",1,"CEMADEN","out","uniplu_vizinhanca"
"291920705A","BA",-12.839,-38.35,10,"CEMADEN","mancha",10,"moda_mancha",10,0.5,0.786,21.57,"Lauro de Freitas",4,"CEMADEN","out","uniplu_vizinhanca"
"291920706A","BA",-12.841,-38.337,10,"CEMADEN","mancha",10,"moda_mancha",10,0.5,0.786,22.41,"Lauro de Freitas",6,"CEMADEN","out","uniplu_vizinhanca"
"291930601C","BA",-12.53405,-41.237815999999995,10,"CEMADEN","mancha",7,"moda_mancha",7,0.9,0.988,4.88,"Lençóis",1,"CEMADEN","jul","uniplu_vizinhanca"
"291940501C","BA",-14.688861,-42.503,10,"CEMADEN","mancha",7,"moda_mancha",7,0.9,0.988,18.75,"Licínio de Almeida",1,"CEMADEN","jul","uniplu_vizinhanca"
"291950401U","BA",-13.682872,-41.841236,10,"CEMADEN","mancha",7,"moda_mancha",7,1,1,13.18,"Livramento de Nossa Senhora",1,"CEMADEN","jul","uniplu_vizinhanca"
"291960301C","BA",-12.131247,-40.155666,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.978,19.11,"Macajuba",1,"CEMADEN","jul","uniplu_vizinhanca"
"29200000","PA",-5.1281,-49.3242,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,0.1,"Itupiranga",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"292050201C","BA",-13.443972,-40.450888,10,"CEMADEN","mancha",7,"moda_mancha",7,0.7,0.923,2.06,"Maracás",1,"CEMADEN","jul","uniplu_vizinhanca"
"292060101A","BA",-12.78,-38.917,10,"CEMADEN","transicao",9,"media_circ_ponderada",10,0.4,0.415,16.2,"Maragogipe",6,"CEMADEN","set","uniplu_vizinhanca"
"292110401A","BA",-17.365,-40.223,10,"CEMADEN","mancha",6,"moda_mancha",6,0.7,0.971,0.86,"Medeiros Neto",3,"CEMADEN","jun","uniplu_vizinhanca"
"292160901C","BA",-11.563811,-43.274611,10,"CEMADEN","mancha",7,"moda_mancha",7,1,1,0.1,"Morpará",2,"CEMADEN","jul","uniplu_vizinhanca"
"292190601C","BA",-12.974333,-41.33425,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.978,3.74,"Mucugê",1,"CEMADEN","jul","uniplu_vizinhanca"
"292250801A","BA",-13.032,-39.015,10,"CEMADEN","transicao",10,"media_circ_ponderada",10,0.4,0.521,1.91,"Nazarãò",2,"CEMADEN","out","uniplu_vizinhanca"
"292270601C","BA",-14.662641,-40.274646999999995,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.87,17.62,"Nova Canaã",3,"CEMADEN","jul","uniplu_vizinhanca"
"292273001C","BA",-11.696805,-39.656721999999995,10,"CEMADEN","mancha",7,"moda_mancha",7,0.9,0.988,25.56,"Nova Fátima",1,"CEMADEN","jul","uniplu_vizinhanca"
"292280501C","BA",-13.000627,-40.005010999999996,10,"CEMADEN","mancha",7,"moda_mancha",7,0.7,0.961,7.4,"Nova Itarana",1,"CEMADEN","jul","uniplu_vizinhanca"
"292300102A","BA",-17.893,-39.372,10,"CEMADEN","transicao",6,"media_circ_ponderada",6,0.5,0.66,21.05,"Nova Viçosa",3,"CEMADEN","jun","uniplu_vizinhanca"
"292300103A","BA",-17.896,-39.37,10,"CEMADEN","transicao",6,"media_circ_ponderada",6,0.5,0.66,21.19,"Nova Viçosa",5,"CEMADEN","jun","uniplu_vizinhanca"
"292320901C","BA",-12.391597,-42.793896999999994,10,"CEMADEN","mancha",7,"moda_mancha",7,1,1,14.06,"Oliveira dos Brejinhos",1,"CEMADEN","jul","uniplu_vizinhanca"
"292340701U","BA",-14.246166,-43.0775,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.973,9.89,"Palmas de Monte Alto",2,"CEMADEN","jul","uniplu_vizinhanca"
"292350601C","BA",-12.520477,-41.5733,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.978,20.88,"Palmeiras",1,"CEMADEN","jul","uniplu_vizinhanca"
"292390201A","BA",-15.46122,-39.65225,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.9,18.14,"Pau Brasil",6,"CEMADEN","jul","uniplu_vizinhanca"
"292400901C","BA",-9.465589999999999,-38.45297,10,"CEMADEN","mancha",8,"moda_mancha",8,0.7,0.942,24.31,"Paulo Afonso",1,"CEMADEN","ago","uniplu_vizinhanca"
"292405801C","BA",-11.839861,-39.668471999999994,10,"CEMADEN","mancha",7,"moda_mancha",7,0.9,0.988,33.79,"Pãò de Serra",1,"CEMADEN","jul","uniplu_vizinhanca"
"292420701C","BA",-10.09561,-37.85151,10,"CEMADEN","transicao",8,"media_circ_ponderada",8,0.6,0.747,10.39,"Pedro Alexandre",1,"CEMADEN","ago","uniplu_vizinhanca"
"292490001C","BA",-13.286861,-40.387033,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.973,18.82,"Planaltino",3,"CEMADEN","jul","uniplu_vizinhanca"
"292500601C","BA",-14.567317999999998,-40.553314,10,"CEMADEN","mancha",7,"moda_mancha",7,0.9,0.988,20.81,"Planalto",1,"CEMADEN","jul","uniplu_vizinhanca"
"292510501U","BA",-14.56365,-40.315065999999995,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.87,6.65,"Poções",1,"CEMADEN","jul","uniplu_vizinhanca"
"292530301A","BA",-16.441,-39.076,10,"CEMADEN","transicao",6,"media_circ_ponderada",7,0.4,0.468,59.6,"Porto Seguro",2,"CEMADEN","jun","uniplu_vizinhanca"
"292530302A","BA",-16.41,-39.08,10,"CEMADEN","transicao",6,"media_circ_ponderada",7,0.5,0.65,58.14,"Porto Seguro",2,"CEMADEN","jun","uniplu_vizinhanca"
"292530303A","BA",-16.595,-39.109,10,"CEMADEN","transicao",6,"media_circ_ponderada",7,0.4,0.328,64.14,"Porto Seguro",4,"CEMADEN","jun","uniplu_vizinhanca"
"292530304A","BA",-16.484,-39.084,10,"CEMADEN","transicao",6,"media_circ_ponderada",7,0.4,0.468,60.52,"Porto Seguro",3,"CEMADEN","jun","uniplu_vizinhanca"
"292550101A","BA",-17.338255,-39.232281,10,"CEMADEN","transicao",3,"media_circ_ponderada",7,0.5,0.638,1.91,"Prado",3,"CEMADEN","mar","uniplu_vizinhanca"
"292570901U","BA",-14.664361,-41.694333,10,"CEMADEN","mancha",7,"moda_mancha",7,0.7,0.971,10.44,"Presidente Jânio Quadros",1,"CEMADEN","jul","uniplu_vizinhanca"
"292590701C","BA",-10.726239999999999,-39.23806,10,"CEMADEN","mancha",8,"moda_mancha",8,0.7,0.78,4.98,"Quijingue",1,"CEMADEN","ago","uniplu_vizinhanca"
"292593101C","BA",-11.372819999999999,-40.12878,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.978,19.24,"Quixabeira",1,"CEMADEN","jul","uniplu_vizinhanca"
"292610301C","BA",-11.48027,-39.40436,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.837,11.83,"Retirolândia",4,"CEMADEN","jul","uniplu_vizinhanca"
"292630101U","BA",-11.70287,-39.532698,10,"CEMADEN","mancha",7,"moda_mancha",7,0.8,0.837,16.8,"Riachão do Jacuípe",1,"CEMADEN","jul","uniplu_vizinhanca"
"292680601C","BA",-14.34775,-42.185416,10,"CEMADEN","mancha",7,"moda_mancha",7,1,1,11.79,"Rio do Antônio",3,"CEMADEN","jul","uniplu_vizinhanca"
"292690501C","BA",-13.11815,-42.310616,10,"CEMADEN","mancha",7,"moda_mancha",7,0.9,0.854,36.33,"Rio do Pires",2,"CEMADEN","jul","uniplu_vizinhanca"
"292710101C","BA",-8.852360000000001,-38.76462,10,"CEMADEN","mancha",8,"moda_mancha",8,0.9,0.988,23.82,"Rodelas",1,"CEMADEN","ago","uniplu_vizinhanca"
