"gauge_code","estado","n_duracoes","n_duracoes_8anos","min_anos","med_anos","max_anos","passa"
"A303","AL",24,24,14,14,14,TRUE
"270430213A","AL",24,24,9,9,9,TRUE
"270210801A","AL",24,24,8,8,8,TRUE
"270430210A","AL",24,24,8,8,8,TRUE
"270510101A","AL",24,24,8,8,8,TRUE
"270890701A","AL",24,24,8,8,8,TRUE
"A134","AM",24,24,8,8,8,TRUE
"A431","BA",24,24,8,8,8,TRUE
"A001","DF",24,24,10,10,10,TRUE
"A612","ES",24,24,12,12,12,TRUE
"A613","ES",24,24,9,9,9,TRUE
"A616","ES",24,24,8,8,8,TRUE
"521460602A","GO",24,24,10,10,10,TRUE
"A036","GO",24,24,9,9,9,TRUE
"A521","MG",24,24,14,14,14,TRUE
"A537","MG",24,24,13,13,13,TRUE
"A502","MG",24,24,12,12,12,TRUE
"A536","MG",24,24,11,11,11,TRUE
"A538","MG",24,24,11,11,11,TRUE
"A551","MG",24,24,11,11,11,TRUE
"A510","MG",24,24,10,10,10,TRUE
"A552","MG",24,24,10,10,10,TRUE
"311330502A","MG",24,24,9,9,9,TRUE
"315680901A","MG",24,24,9,9,9,TRUE
"A507","MG",24,24,9,9,9,TRUE
"A517","MG",24,24,9,9,9,TRUE
"A518","MG",24,24,9,9,9,TRUE
"A531","MG",24,24,9,9,9,TRUE
"A555","MG",24,24,9,9,9,TRUE
"F501","MG",24,24,9,9,9,TRUE
"313620704A","MG",24,24,8,8,8,TRUE
"315250105A","MG",24,24,8,8,8,TRUE
"A509","MG",24,24,8,8,8,TRUE
"A541","MG",24,24,8,8,8,TRUE
"A554","MG",24,24,8,8,8,TRUE
"A702","MS",24,24,10,10,10,TRUE
"A928","MT",24,24,8,8,8,TRUE
"250180703A","PB",24,24,10,10,10,TRUE
"250750705A","PB",24,24,10,10,10,TRUE
"251530201A","PB",24,24,10,10,10,TRUE
"A310","PB",24,24,10,10,10,TRUE
"250180701A","PB",24,24,9,9,9,TRUE
"250400901A","PB",24,24,9,9,9,TRUE
"250400904A","PB",24,24,9,9,9,TRUE
"250400906A","PB",24,24,9,9,9,TRUE
"250750701A","PB",24,24,9,9,9,TRUE
"250750702A","PB",24,24,9,9,9,TRUE
"250400902A","PB",24,24,8,8,8,TRUE
"250750707A","PB",24,24,8,8,8,TRUE
"261290101A","PE",24,24,11,11,11,TRUE
"260345404A","PE",24,24,10,10,10,TRUE
"260940202A","PE",24,24,10,10,10,TRUE
"261160621A","PE",24,24,10,10,10,TRUE
"260130001A","PE",24,24,8,8,8,TRUE
"260790108A","PE",24,24,8,8,8,TRUE
"260960005A","PE",24,24,8,8,8,TRUE
"261160614A","PE",24,24,8,8,8,TRUE
"261370103A","PE",24,24,8,8,8,TRUE
"A301","PE",24,24,8,8,8,TRUE
"A307","PE",24,24,8,8,8,TRUE
"410330501A","PR",24,24,10,10,10,TRUE
"410400602A","PR",24,24,10,10,10,TRUE
"410580501A","PR",24,24,9,9,9,TRUE
"412060601A","PR",24,24,9,9,9,TRUE
"412570402A","PR",24,24,9,9,9,TRUE
"A823","PR",24,24,9,9,9,TRUE
"410930201A","PR",24,24,8,8,8,TRUE
"412550602A","PR",24,24,8,8,8,TRUE
"A607","RJ",24,24,10,10,10,TRUE
"330455728A","RJ",24,24,9,9,9,TRUE
"330455729A","RJ",24,24,8,8,8,TRUE
"240810206A","RN",24,24,8,8,8,TRUE
"14680001","RR",24,24,8,8,8,TRUE
"A801","RS",24,24,17,17,17,TRUE
"A813","RS",24,24,12,12,12,TRUE
"431690707A","RS",24,24,11,11,11,TRUE
"A812","RS",24,24,11,11,11,TRUE
"A844","RS",24,24,11,11,11,TRUE
"430920901A","RS",24,24,10,10,10,TRUE
"431410001A","RS",24,24,10,10,10,TRUE
"A802","RS",24,24,10,10,10,TRUE
"A836","RS",24,24,10,10,10,TRUE
"A853","RS",24,24,10,10,10,TRUE
"430510802A","RS",24,24,9,9,9,TRUE
"430700502A","RS",24,24,9,9,9,TRUE
"431020703A","RS",24,24,9,9,9,TRUE
"432300204A","RS",24,24,9,9,9,TRUE
"A803","RS",24,24,9,9,9,TRUE
"430120601A","RS",24,24,8,8,8,TRUE
"430350901A","RS",24,24,8,8,8,TRUE
"431410002A","RS",24,24,8,8,8,TRUE
"431440703A","RS",24,24,8,8,8,TRUE
"432250904A","RS",24,24,8,8,8,TRUE
"432260802A","RS",24,24,8,8,8,TRUE
"A805","RS",24,24,8,8,8,TRUE
"A809","RS",24,24,8,8,8,TRUE
"A827","RS",24,24,8,8,8,TRUE
"A828","RS",24,24,8,8,8,TRUE
"A854","RS",24,24,8,8,8,TRUE
"A806","SC",24,24,13,13,13,TRUE
"420180202A","SC",24,24,9,9,9,TRUE
"420800501A","SC",24,24,9,9,9,TRUE
"420650401A","SC",24,24,8,8,8,TRUE
"421340101A","SC",24,24,8,8,8,TRUE
"A841","SC",24,24,8,8,8,TRUE
"A867","SC",24,24,8,8,8,TRUE
"280400301A","SE",24,24,10,10,10,TRUE
"A409","SE",24,24,9,9,9,TRUE
"A701","SP",24,24,14,14,14,TRUE
"351060901A","SP",24,24,9,9,9,TRUE
"352660501A","SP",24,24,9,9,9,TRUE
"352690204A","SP",24,24,9,9,9,TRUE
"353060704A","SP",24,24,9,9,9,TRUE
"350315801A","SP",24,24,8,8,8,TRUE
"350350501A","SP",24,24,8,8,8,TRUE
"350380201A","SP",24,24,8,8,8,TRUE
"350600301A","SP",24,24,8,8,8,TRUE
"353180302A","SP",24,24,8,8,8,TRUE
"353440103A","SP",24,24,8,8,8,TRUE
"353710704A","SP",24,24,8,8,8,TRUE
"354050701A","SP",24,24,8,8,8,TRUE
"355220509A","SP",24,24,8,8,8,TRUE
"13180000","AC",24,0,4,4,4,FALSE
"13310000","AC",24,0,4,4,4,FALSE
"13470000","AC",24,0,3,3,3,FALSE
"120070801A","AC",24,0,2,2,2,FALSE
"12510500","AC",24,0,2,2,2,FALSE
"13568000","AC",24,0,2,2,2,FALSE
"15324000","AC",24,0,2,2,2,FALSE
"A102","AC",24,0,2,2,2,FALSE
"A104","AC",24,0,2,2,2,FALSE
"A138","AC",24,0,2,2,2,FALSE
"12370000","AC",24,0,1,1,1,FALSE
"12590000","AC",24,0,1,1,1,FALSE
"13405000","AC",24,0,1,1,1,FALSE
"13450000","AC",24,0,1,1,1,FALSE
"13600002","AC",24,0,1,1,1,FALSE
"A108","AC",24,0,1,1,1,FALSE
"270060701A","AL",24,0,7,7,7,FALSE
"270270201A","AL",24,0,7,7,7,FALSE
"270430215A","AL",24,0,7,7,7,FALSE
"270430217A","AL",24,0,7,7,7,FALSE
"A353","AL",24,0,7,7,7,FALSE
"270135701A","AL",24,0,6,6,6,FALSE
"270420301A","AL",24,0,6,6,6,FALSE
"270430209A","AL",24,0,6,6,6,FALSE
"270660401A","AL",24,0,6,6,6,FALSE
"270430203A","AL",24,0,5,5,5,FALSE
"270430207A","AL",24,0,5,5,5,FALSE
"270430211A","AL",24,0,5,5,5,FALSE
"270430216A","AL",24,0,5,5,5,FALSE
"270644801A","AL",24,0,5,5,5,FALSE
"270860002A","AL",24,0,5,5,5,FALSE
"270940001A","AL",24,0,5,5,5,FALSE
"A327","AL",24,0,5,5,5,FALSE
"A356","AL",24,0,5,5,5,FALSE
"270230602A","AL",24,0,4,4,4,FALSE
"270380901A","AL",24,0,4,4,4,FALSE
"270430205A","AL",24,0,4,4,4,FALSE
"270430218A","AL",24,0,4,4,4,FALSE
"270760201A","AL",24,0,4,4,4,FALSE
"270810501A","AL",24,0,4,4,4,FALSE
"270930103A","AL",24,0,4,4,4,FALSE
"39700000","AL",24,0,4,4,4,FALSE
"39720000","AL",24,0,4,4,4,FALSE
"A355","AL",24,0,4,4,4,FALSE
"261340401A","AL",24,0,3,3,3,FALSE
"270230603A","AL",24,0,3,3,3,FALSE
"270430212A","AL",24,0,3,3,3,FALSE
"270430214A","AL",24,0,3,3,3,FALSE
"270470801A","AL",24,0,3,3,3,FALSE
"270830301A","AL",24,0,3,3,3,FALSE
"39760000","AL",24,0,3,3,3,FALSE
"39770000","AL",24,0,3,3,3,FALSE
"39860000","AL",24,0,3,3,3,FALSE
"39950000","AL",24,0,3,3,3,FALSE
"A323","AL",24,0,3,3,3,FALSE
"270130801A","AL",24,0,2,2,2,FALSE
"270860001A","AL",24,0,2,2,2,FALSE
"270930101A","AL",24,0,2,2,2,FALSE
"270930102A","AL",24,0,2,2,2,FALSE
"39740000","AL",24,0,2,2,2,FALSE
"270030001C","AL",24,0,1,1,1,FALSE
"270240501C","AL",24,0,1,1,1,FALSE
"270430202A","AL",24,0,1,1,1,FALSE
"270550701A","AL",24,0,1,1,1,FALSE
"270760203H","AL",24,0,1,1,1,FALSE
"39622000","AL",24,0,1,1,1,FALSE
"39852010","AL",24,0,1,1,1,FALSE
"39863000","AL",24,0,1,1,1,FALSE
"A371","AL",24,0,1,1,1,FALSE
"A101","AM",24,0,7,7,7,FALSE
"A125","AM",24,0,6,6,6,FALSE
"A119","AM",24,0,5,5,5,FALSE
"130014401A","AM",24,0,4,4,4,FALSE
"130063101A","AM",24,0,4,4,4,FALSE
"A110","AM",24,0,4,4,4,FALSE
"A126","AM",24,0,4,4,4,FALSE
"12850000","AM",24,0,3,3,3,FALSE
"14110000","AM",24,0,3,3,3,FALSE
"A111","AM",24,0,3,3,3,FALSE
"A117","AM",24,0,3,3,3,FALSE
"A122","AM",24,0,3,3,3,FALSE
"12540000","AM",24,0,2,2,2,FALSE
"12842000","AM",24,0,2,2,2,FALSE
"130063102A","AM",24,0,2,2,2,FALSE
"130160501A","AM",24,0,2,2,2,FALSE
"130340301A","AM",24,0,2,2,2,FALSE
"130406202A","AM",24,0,2,2,2,FALSE
"130420301A","AM",24,0,2,2,2,FALSE
"14840000","AM",24,0,2,2,2,FALSE
"15910000","AM",24,0,2,2,2,FALSE
"10910000","AM",24,0,1,1,1,FALSE
"12100000","AM",24,0,1,1,1,FALSE
"12520000","AM",24,0,1,1,1,FALSE
"12700000","AM",24,0,1,1,1,FALSE
"12840000","AM",24,0,1,1,1,FALSE
"12900001","AM",24,0,1,1,1,FALSE
"130002901A","AM",24,0,1,1,1,FALSE
"130006001A","AM",24,0,1,1,1,FALSE
"130020101A","AM",24,0,1,1,1,FALSE
"130165401A","AM",24,0,1,1,1,FALSE
"130220701A","AM",24,0,1,1,1,FALSE
"130340302A","AM",24,0,1,1,1,FALSE
"130353602A","AM",24,0,1,1,1,FALSE
"130356901A","AM",24,0,1,1,1,FALSE
"130390801A","AM",24,0,1,1,1,FALSE
"130406201A","AM",24,0,1,1,1,FALSE
"13100000","AM",24,0,1,1,1,FALSE
"13885000","AM",24,0,1,1,1,FALSE
"13990000","AM",24,0,1,1,1,FALSE
"14100000","AM",24,0,1,1,1,FALSE
"14330000","AM",24,0,1,1,1,FALSE
"15629000","AM",24,0,1,1,1,FALSE
"15700000","AM",24,0,1,1,1,FALSE
"16018000","AM",24,0,1,1,1,FALSE
"16019000","AM",24,0,1,1,1,FALSE
"16030000","AM",24,0,1,1,1,FALSE
"A112","AM",24,0,1,1,1,FALSE
"A120","AM",24,0,1,1,1,FALSE
"A123","AM",24,0,1,1,1,FALSE
"A124","AM",24,0,1,1,1,FALSE
"30300000","AP",24,0,2,2,2,FALSE
"160030303A","AP",24,0,1,1,1,FALSE
"160030305A","AP",24,0,1,1,1,FALSE
"160060002A","AP",24,0,1,1,1,FALSE
"160060003A","AP",24,0,1,1,1,FALSE
"19110000","AP",24,0,1,1,1,FALSE
"19150900","AP",24,0,1,1,1,FALSE
"30050000","AP",24,0,1,1,1,FALSE
"A242","AP",24,0,1,1,1,FALSE
"291180801A","BA",24,0,7,7,7,FALSE
"291345701A","BA",24,0,7,7,7,FALSE
"291360602A","BA",24,0,7,7,7,FALSE
"A401","BA",24,0,7,7,7,FALSE
"A408","BA",24,0,7,7,7,FALSE
"290560202A","BA",24,0,6,6,6,FALSE
"291120401A","BA",24,0,6,6,6,FALSE
"291480202A","BA",24,0,6,6,6,FALSE
"292770501A","BA",24,0,6,6,6,FALSE
"293290301A","BA",24,0,6,6,6,FALSE
"291360601A","BA",24,0,5,5,5,FALSE
"291640101A","BA",24,0,5,5,5,FALSE
"291750802A","BA",24,0,5,5,5,FALSE
"291760702A","BA",24,0,5,5,5,FALSE
"292900801A","BA",24,0,5,5,5,FALSE
"293070901A","BA",24,0,5,5,5,FALSE
"293330702A","BA",24,0,5,5,5,FALSE
"A407","BA",24,0,5,5,5,FALSE
"A425","BA",24,0,5,5,5,FALSE
"A427","BA",24,0,5,5,5,FALSE
"A429","BA",24,0,5,5,5,FALSE
"A433","BA",24,0,5,5,5,FALSE
"A450","BA",24,0,5,5,5,FALSE
"290340901A","BA",24,0,4,4,4,FALSE
"290580001A","BA",24,0,4,4,4,FALSE
"291840704A","BA",24,0,4,4,4,FALSE
"291920706A","BA",24,0,4,4,4,FALSE
"292060101A","BA",24,0,4,4,4,FALSE
"292390201A","BA",24,0,4,4,4,FALSE
"292740817A","BA",24,0,4,4,4,FALSE
"292805901A","BA",24,0,4,4,4,FALSE
"292860401A","BA",24,0,4,4,4,FALSE
"A424","BA",24,0,4,4,4,FALSE
"A442","BA",24,0,4,4,4,FALSE
"290310201A","BA",24,0,3,3,3,FALSE
"290560203A","BA",24,0,3,3,3,FALSE
"291710201C","BA",24,0,3,3,3,FALSE
"291760701A","BA",24,0,3,3,3,FALSE
"291920703A","BA",24,0,3,3,3,FALSE
"292300103A","BA",24,0,3,3,3,FALSE
"292740803A","BA",24,0,3,3,3,FALSE
"292740809G","BA",24,0,3,3,3,FALSE
"292740811G","BA",24,0,3,3,3,FALSE
"292740814G","BA",24,0,3,3,3,FALSE
"292740819A","BA",24,0,3,3,3,FALSE
"292740820A","BA",24,0,3,3,3,FALSE
"293290307H","BA",24,0,3,3,3,FALSE
"293330704A","BA",24,0,3,3,3,FALSE
"50660000","BA",24,0,3,3,3,FALSE
"51108000","BA",24,0,3,3,3,FALSE
"A402","BA",24,0,3,3,3,FALSE
"A406","BA",24,0,3,3,3,FALSE
"A410","BA",24,0,3,3,3,FALSE
"A413","BA",24,0,3,3,3,FALSE
"A414","BA",24,0,3,3,3,FALSE
"A423","BA",24,0,3,3,3,FALSE
"A434","BA",24,0,3,3,3,FALSE
"A441","BA",24,0,3,3,3,FALSE
"291480203A","BA",24,0,2,2,2,FALSE
"291490101A","BA",24,0,2,2,2,FALSE
"292270601C","BA",24,0,2,2,2,FALSE
"292490001C","BA",24,0,2,2,2,FALSE
"292530303A","BA",24,0,2,2,2,FALSE
"292530304A","BA",24,0,2,2,2,FALSE
"292550101A","BA",24,0,2,2,2,FALSE
"292610301C","BA",24,0,2,2,2,FALSE
"292740803G","BA",24,0,2,2,2,FALSE
"292740804G","BA",24,0,2,2,2,FALSE
"292740821A","BA",24,0,2,2,2,FALSE
"293070902A","BA",24,0,2,2,2,FALSE
"293105301C","BA",24,0,2,2,2,FALSE
"293330701A","BA",24,0,2,2,2,FALSE
"293330703A","BA",24,0,2,2,2,FALSE
"45600000","BA",24,0,2,2,2,FALSE
"46455000","BA",24,0,2,2,2,FALSE
"46543000","BA",24,0,2,2,2,FALSE
"46675000","BA",24,0,2,2,2,FALSE
"50595000","BA",24,0,2,2,2,FALSE
"51280000","BA",24,0,2,2,2,FALSE
"54945000","BA",24,0,2,2,2,FALSE
"A412","BA",24,0,2,2,2,FALSE
"A416","BA",24,0,2,2,2,FALSE
"A428","BA",24,0,2,2,2,FALSE
"A430","BA",24,0,2,2,2,FALSE
"A438","BA",24,0,2,2,2,FALSE
"A439","BA",24,0,2,2,2,FALSE
"A440","BA",24,0,2,2,2,FALSE
"A446","BA",24,0,2,2,2,FALSE
"290020701C","BA",24,0,1,1,1,FALSE
"290100701C","BA",24,0,1,1,1,FALSE
"290130401C","BA",24,0,1,1,1,FALSE
"290280701U","BA",24,0,1,1,1,FALSE
"290323501C","BA",24,0,1,1,1,FALSE
"290410001C","BA",24,0,1,1,1,FALSE
"290490201A","BA",24,0,1,1,1,FALSE
"290570101H","BA",24,0,1,1,1,FALSE
"290650104A","BA",24,0,1,1,1,FALSE
"290650105A","BA",24,0,1,1,1,FALSE
"290687301C","BA",24,0,1,1,1,FALSE
"291340801C","BA",24,0,1,1,1,FALSE
"291420801C","BA",24,0,1,1,1,FALSE
"291680701C","BA",24,0,1,1,1,FALSE
"291710201A","BA",24,0,1,1,1,FALSE
"291840701A","BA",24,0,1,1,1,FALSE
"291900901A","BA",24,0,1,1,1,FALSE
"291915701A","BA",24,0,1,1,1,FALSE
"291920701A","BA",24,0,1,1,1,FALSE
"291920702A","BA",24,0,1,1,1,FALSE
"291920705A","BA",24,0,1,1,1,FALSE
"292300102A","BA",24,0,1,1,1,FALSE
"292530301A","BA",24,0,1,1,1,FALSE
"292680601C","BA",24,0,1,1,1,FALSE
"292740801G","BA",24,0,1,1,1,FALSE
"292740802G","BA",24,0,1,1,1,FALSE
"292740806G","BA",24,0,1,1,1,FALSE
"292740807G","BA",24,0,1,1,1,FALSE
"292740810A","BA",24,0,1,1,1,FALSE
"292740811A","BA",24,0,1,1,1,FALSE
"292740812A","BA",24,0,1,1,1,FALSE
"292740812G","BA",24,0,1,1,1,FALSE
"292740813G","BA",24,0,1,1,1,FALSE
"292740815G","BA",24,0,1,1,1,FALSE
"292740816A","BA",24,0,1,1,1,FALSE
"292740818A","BA",24,0,1,1,1,FALSE
"292860402A","BA",24,0,1,1,1,FALSE
"293120201A","BA",24,0,1,1,1,FALSE
"293240801C","BA",24,0,1,1,1,FALSE
"293280401C","BA",24,0,1,1,1,FALSE
"293330705A","BA",24,0,1,1,1,FALSE
"45586000","BA",24,0,1,1,1,FALSE
"45588000","BA",24,0,1,1,1,FALSE
"45840000","BA",24,0,1,1,1,FALSE
"46150001","BA",24,0,1,1,1,FALSE
"46590000","BA",24,0,1,1,1,FALSE
"50795000","BA",24,0,1,1,1,FALSE
"53140000","BA",24,0,1,1,1,FALSE
"A405","BA",24,0,1,1,1,FALSE
"A415","BA",24,0,1,1,1,FALSE
"A426","BA",24,0,1,1,1,FALSE
"A437","BA",24,0,1,1,1,FALSE
"A444","BA",24,0,1,1,1,FALSE
"A458","BA",24,0,1,1,1,FALSE
"A342","CE",24,0,7,7,7,FALSE
"230210701A","CE",24,0,6,6,6,FALSE
"230390701A","CE",24,0,6,6,6,FALSE
"230540702A","CE",24,0,6,6,6,FALSE
"230820301A","CE",24,0,6,6,6,FALSE
"230980501A","CE",24,0,6,6,6,FALSE
"231180101A","CE",24,0,6,6,6,FALSE
"A314","CE",24,0,6,6,6,FALSE
"230075403A","CE",24,0,5,5,5,FALSE
"230765003A","CE",24,0,5,5,5,FALSE
"230020001A","CE",24,0,4,4,4,FALSE
"230410301A","CE",24,0,4,4,4,FALSE
"230440016A","CE",24,0,4,4,4,FALSE
"230470701A","CE",24,0,4,4,4,FALSE
"230700704A","CE",24,0,4,4,4,FALSE
"230730401A","CE",24,0,4,4,4,FALSE
"230765001A","CE",24,0,4,4,4,FALSE
"230765004A","CE",24,0,4,4,4,FALSE
"230770001A","CE",24,0,4,4,4,FALSE
"230810401A","CE",24,0,4,4,4,FALSE
"231310401A","CE",24,0,4,4,4,FALSE
"231410202A","CE",24,0,4,4,4,FALSE
"230075402A","CE",24,0,3,3,3,FALSE
"230440005A","CE",24,0,3,3,3,FALSE
"230470702A","CE",24,0,3,3,3,FALSE
"230750201A","CE",24,0,3,3,3,FALSE
"230780901A","CE",24,0,3,3,3,FALSE
"230870805A","CE",24,0,3,3,3,FALSE
"230990401A","CE",24,0,3,3,3,FALSE
"231140501A","CE",24,0,3,3,3,FALSE
"231150401A","CE",24,0,3,3,3,FALSE
"230230501A","CE",24,0,2,2,2,FALSE
"230240401A","CE",24,0,2,2,2,FALSE
"230370906A","CE",24,0,2,2,2,FALSE
"230400401A","CE",24,0,2,2,2,FALSE
"230410302A","CE",24,0,2,2,2,FALSE
"230440001A","CE",24,0,2,2,2,FALSE
"230440004A","CE",24,0,2,2,2,FALSE
"230550602A","CE",24,0,2,2,2,FALSE
"230620701A","CE",24,0,2,2,2,FALSE
"230765002A","CE",24,0,2,2,2,FALSE
"230770002A","CE",24,0,2,2,2,FALSE
"230870804A","CE",24,0,2,2,2,FALSE
"230880701A","CE",24,0,2,2,2,FALSE
"35283000","CE",24,0,2,2,2,FALSE
"A319","CE",24,0,2,2,2,FALSE
"A324","CE",24,0,2,2,2,FALSE
"A332","CE",24,0,2,2,2,FALSE
"A359","CE",24,0,2,2,2,FALSE
"A360","CE",24,0,2,2,2,FALSE
"230020002A","CE",24,0,1,1,1,FALSE
"230075401A","CE",24,0,1,1,1,FALSE
"230075401H","CE",24,0,1,1,1,FALSE
"230280002A","CE",24,0,1,1,1,FALSE
"230370901A","CE",24,0,1,1,1,FALSE
"230370903A","CE",24,0,1,1,1,FALSE
"230420204H","CE",24,0,1,1,1,FALSE
"230440010A","CE",24,0,1,1,1,FALSE
"230440011A","CE",24,0,1,1,1,FALSE
"230440015A","CE",24,0,1,1,1,FALSE
"230700703A","CE",24,0,1,1,1,FALSE
"230760101A","CE",24,0,1,1,1,FALSE
"230763501A","CE",24,0,1,1,1,FALSE
"230840101A","CE",24,0,1,1,1,FALSE
"230890601A","CE",24,0,1,1,1,FALSE
"231050601A","CE",24,0,1,1,1,FALSE
"231290802A","CE",24,0,1,1,1,FALSE
"231290803A","CE",24,0,1,1,1,FALSE
"231410201A","CE",24,0,1,1,1,FALSE
"35235000","CE",24,0,1,1,1,FALSE
"35240001","CE",24,0,1,1,1,FALSE
"35300100","CE",24,0,1,1,1,FALSE
"36045000","CE",24,0,1,1,1,FALSE
"36125000","CE",24,0,1,1,1,FALSE
"36470000","CE",24,0,1,1,1,FALSE
"36520000","CE",24,0,1,1,1,FALSE
"36615000","CE",24,0,1,1,1,FALSE
"A305","CE",24,0,1,1,1,FALSE
"A306","CE",24,0,1,1,1,FALSE
"A315","CE",24,0,1,1,1,FALSE
"A325","CE",24,0,1,1,1,FALSE
"A339","CE",24,0,1,1,1,FALSE
"A368","CE",24,0,1,1,1,FALSE
"A045","DF",24,0,7,7,7,FALSE
"A046","DF",24,0,6,6,6,FALSE
"A047","DF",24,0,5,5,5,FALSE
"530010805A","DF",24,0,2,2,2,FALSE
"A042","DF",24,0,2,2,2,FALSE
"530010802A","DF",24,0,1,1,1,FALSE
"530010803A","DF",24,0,1,1,1,FALSE
"530010804A","DF",24,0,1,1,1,FALSE
"320530905A","ES",24,0,7,7,7,FALSE
"320220702A","ES",24,0,6,6,6,FALSE
"320500213A","ES",24,0,6,6,6,FALSE
"A614","ES",24,0,6,6,6,FALSE
"A617","ES",24,0,6,6,6,FALSE
"320130811A","ES",24,0,5,5,5,FALSE
"320320501A","ES",24,0,5,5,5,FALSE
"320390803A","ES",24,0,5,5,5,FALSE
"320400501A","ES",24,0,5,5,5,FALSE
"320490602A","ES",24,0,5,5,5,FALSE
"320500204A","ES",24,0,5,5,5,FALSE
"320500206A","ES",24,0,5,5,5,FALSE
"320530908A","ES",24,0,5,5,5,FALSE
"A615","ES",24,0,5,5,5,FALSE
"320030001A","ES",24,0,4,4,4,FALSE
"320040902A","ES",24,0,4,4,4,FALSE
"320050801A","ES",24,0,4,4,4,FALSE
"320060705A","ES",24,0,4,4,4,FALSE
"320150601A","ES",24,0,4,4,4,FALSE
"320220701A","ES",24,0,4,4,4,FALSE
"320245401A","ES",24,0,4,4,4,FALSE
"320300701A","ES",24,0,4,4,4,FALSE
"320440101A","ES",24,0,4,4,4,FALSE
"320510104A","ES",24,0,4,4,4,FALSE
"A633","ES",24,0,4,4,4,FALSE
"320016903A","ES",24,0,3,3,3,FALSE
"320090401A","ES",24,0,3,3,3,FALSE
"320090403A","ES",24,0,3,3,3,FALSE
"320120909A","ES",24,0,3,3,3,FALSE
"320150602A","ES",24,0,3,3,3,FALSE
"320170401A","ES",24,0,3,3,3,FALSE
"320210801A","ES",24,0,3,3,3,FALSE
"320255301A","ES",24,0,3,3,3,FALSE
"320290001A","ES",24,0,3,3,3,FALSE
"320330401A","ES",24,0,3,3,3,FALSE
"320334602A","ES",24,0,3,3,3,FALSE
"320340302A","ES",24,0,3,3,3,FALSE
"320425201A","ES",24,0,3,3,3,FALSE
"320440102A","ES",24,0,3,3,3,FALSE
"320480702A","ES",24,0,3,3,3,FALSE
"320500202A","ES",24,0,3,3,3,FALSE
"320506901A","ES",24,0,3,3,3,FALSE
"320515001A","ES",24,0,3,3,3,FALSE
"A634","ES",24,0,3,3,3,FALSE
"320010203A","ES",24,0,2,2,2,FALSE
"320070601A","ES",24,0,2,2,2,FALSE
"320115901A","ES",24,0,2,2,2,FALSE
"320120908A","ES",24,0,2,2,2,FALSE
"320230603A","ES",24,0,2,2,2,FALSE
"320240501A","ES",24,0,2,2,2,FALSE
"320250401A","ES",24,0,2,2,2,FALSE
"320350201A","ES",24,0,2,2,2,FALSE
"320360101A","ES",24,0,2,2,2,FALSE
"320405401A","ES",24,0,2,2,2,FALSE
"320450001A","ES",24,0,2,2,2,FALSE
"320503601A","ES",24,0,2,2,2,FALSE
"320510101A","ES",24,0,2,2,2,FALSE
"320520002A","ES",24,0,2,2,2,FALSE
"320520006A","ES",24,0,2,2,2,FALSE
"A622","ES",24,0,2,2,2,FALSE
"A623","ES",24,0,2,2,2,FALSE
"320020107A","ES",24,0,1,1,1,FALSE
"320060702A","ES",24,0,1,1,1,FALSE
"320060704A","ES",24,0,1,1,1,FALSE
"320060706A","ES",24,0,1,1,1,FALSE
"320060707A","ES",24,0,1,1,1,FALSE
"320080501A","ES",24,0,1,1,1,FALSE
"320090402A","ES",24,0,1,1,1,FALSE
"320110001A","ES",24,0,1,1,1,FALSE
"320110005H","ES",24,0,1,1,1,FALSE
"320120904A","ES",24,0,1,1,1,FALSE
"320130805A","ES",24,0,1,1,1,FALSE
"320130806A","ES",24,0,1,1,1,FALSE
"320140706A","ES",24,0,1,1,1,FALSE
"320150603A","ES",24,0,1,1,1,FALSE
"320225601A","ES",24,0,1,1,1,FALSE
"320240503A","ES",24,0,1,1,1,FALSE
"320265201A","ES",24,0,1,1,1,FALSE
"320313001A","ES",24,0,1,1,1,FALSE
"320316301A","ES",24,0,1,1,1,FALSE
"320316310H","ES",24,0,1,1,1,FALSE
"320335301A","ES",24,0,1,1,1,FALSE
"320380902A","ES",24,0,1,1,1,FALSE
"320390802A","ES",24,0,1,1,1,FALSE
"320390804A","ES",24,0,1,1,1,FALSE
"320420301A","ES",24,0,1,1,1,FALSE
"320455902A","ES",24,0,1,1,1,FALSE
"320455903A","ES",24,0,1,1,1,FALSE
"320455904A","ES",24,0,1,1,1,FALSE
"320465801A","ES",24,0,1,1,1,FALSE
"320480717H","ES",24,0,1,1,1,FALSE
"320490601A","ES",24,0,1,1,1,FALSE
"320495502A","ES",24,0,1,1,1,FALSE
"320500205A","ES",24,0,1,1,1,FALSE
"320500207A","ES",24,0,1,1,1,FALSE
"320520007A","ES",24,0,1,1,1,FALSE
"320520008A","ES",24,0,1,1,1,FALSE
"320520009A","ES",24,0,1,1,1,FALSE
"320530910A","ES",24,0,1,1,1,FALSE
"57774000","ES",24,0,1,1,1,FALSE
"A632","ES",24,0,1,1,1,FALSE
"A657","ES",24,0,1,1,1,FALSE
"521190901A","GO",24,0,7,7,7,FALSE
"521460601A","GO",24,0,7,7,7,FALSE
"521830001A","GO",24,0,7,7,7,FALSE
"520030801A","GO",24,0,6,6,6,FALSE
"520510901A","GO",24,0,6,6,6,FALSE
"A003","GO",24,0,6,6,6,FALSE
"A014","GO",24,0,6,6,6,FALSE
"21220000","GO",24,0,5,5,5,FALSE
"520025803A","GO",24,0,5,5,5,FALSE
